trade_id,strategy,event,side_action,occ_root,expiry,strike,right,time_of_day_et,our_fill_price,print_status,symbol,expiration,trade_timestamp,quote_timestamp,sequence,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,is_single_leg,is_complex
auto_20260820_083149,eodfly_p,exit,SELL,SPXW,20260820,7685.000,PUT,09:44:41,9.5,print,SPXW,2026-08-20,2026-08-20T09:44:42.199,2026-08-20T09:44:42.198,165044570,255,255,255,255,18,1,5,9.50,94,5,9.50,50,129,5,9.70,50,True,False
auto_20260820_083149,eodfly_p,exit,SELL,SPXW,20260820,7685.000,PUT,09:44:41,9.5,print,SPXW,2026-08-20,2026-08-20T09:44:42.995,2026-08-20T09:44:42.991,165116243,255,255,255,255,18,1,5,9.60,8,5,9.60,50,133,5,9.70,50,True,False
auto_20260820_083149,eodfly_p,exit,BUY,SPXW,20260820,7710.000,PUT,09:44:41,21.9,print,SPXW,2026-08-20,2026-08-20T09:44:42.124,2026-08-20T09:44:42.123,165025620,255,255,255,255,18,2,5,22.00,2,5,22.00,50,23,5,22.10,50,True,False
auto_20260820_083334,openfly_c,exit,BUY,SPXW,20260820,7680.0,C,09:44:53,21.7,no_prints_in_window,,,,,,,,,,,,,,,,,,,,,,,
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:08.616,2026-08-20T09:45:08.611,169709371,255,255,255,255,18,1,5,7.00,110,5,6.90,50,82,5,7.00,50,True,False
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:09.978,2026-08-20T09:45:09.975,169889741,255,255,255,255,130,1,5,6.90,32,5,6.90,50,154,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.028,2026-08-20T09:45:10.024,169893814,255,255,255,255,130,1,5,6.92,33,5,6.90,50,160,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.031,2026-08-20T09:45:10.024,169894102,255,255,255,255,130,1,5,6.92,33,5,6.90,50,160,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.031,2026-08-20T09:45:10.024,169894104,255,255,255,255,130,2,5,6.92,33,5,6.90,50,160,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.031,2026-08-20T09:45:10.024,169894106,255,255,255,255,130,1,5,6.92,33,5,6.90,50,160,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.173,2026-08-20T09:45:10.167,169926306,255,255,255,255,130,1,5,6.99,146,5,6.90,50,3,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:10.825,2026-08-20T09:45:10.823,170052592,255,255,255,255,130,1,5,7.00,37,5,7.00,50,120,5,7.10,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:11.609,2026-08-20T09:45:11.604,170152248,255,255,255,255,130,1,5,6.92,147,5,6.90,50,27,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:12.883,2026-08-20T09:45:12.882,170384402,255,255,255,255,130,1,5,6.92,64,5,6.90,50,119,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:12.896,2026-08-20T09:45:12.893,170390373,255,255,255,255,130,1,5,6.92,91,5,6.90,50,76,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:12.933,2026-08-20T09:45:12.928,170399068,255,255,255,255,130,2,5,6.93,90,5,6.90,50,78,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:13.296,2026-08-20T09:45:13.295,170489181,255,255,255,255,131,1,5,6.90,6,5,6.90,50,136,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:13.296,2026-08-20T09:45:13.295,170489182,255,255,255,255,131,1,5,6.90,6,5,6.90,50,136,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:13.296,2026-08-20T09:45:13.295,170489185,255,255,255,255,131,1,5,6.90,6,5,6.90,50,136,5,7.00,50,False,True
auto_20260820_083355,gx_bps,exit,SELL,SPXW,20260820,7675.000,PUT,09:45:11,6.9,print,SPXW,2026-08-20,2026-08-20T09:45:13.302,2026-08-20T09:45:13.300,170489459,255,255,255,255,130,1,5,6.92,6,5,6.90,50,131,5,7.00,50,False,True
auto_20260820_083334,openfly_c,exit,SELL,SPXW,20260820,7705.000,CALL,09:44:53,7.6,print,SPXW,2026-08-20,2026-08-20T09:44:54.666,2026-08-20T09:44:54.611,166743759,255,255,255,255,18,1,5,7.50,1,5,7.50,50,148,5,7.60,50,True,False
auto_20260820_083334,openfly_c,exit,SELL,SPXW,20260820,7705.000,CALL,09:44:53,7.6,print,SPXW,2026-08-20,2026-08-20T09:44:55.999,2026-08-20T09:44:55.996,167039971,255,255,255,255,18,1,5,7.70,135,5,7.60,50,1,5,7.70,50,True,False
auto_20260820_083355,gx_bps,exit,BUY,SPXW,20260820,7700.000,PUT,09:45:11,16.5,print,SPXW,2026-08-20,2026-08-20T09:45:12.220,2026-08-20T09:45:12.219,170242359,255,255,255,255,18,1,5,16.40,8,5,16.40,50,46,5,16.50,50,True,False
auto_20260820_083355,gx_bps,exit,BUY,SPXW,20260820,7700.000,PUT,09:45:11,16.5,print,SPXW,2026-08-20,2026-08-20T09:45:12.587,2026-08-20T09:45:12.586,170313613,255,255,255,255,130,3,5,16.18,59,5,16.10,50,54,5,16.30,50,False,True
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:15.590,2026-08-20T11:45:15.589,1323651705,255,255,255,255,18,1,5,4.10,157,5,4.10,50,66,5,4.20,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:16.480,2026-08-20T11:45:16.476,1323718681,255,255,255,255,18,1,5,4.20,158,5,4.10,50,6,5,4.20,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:16.480,2026-08-20T11:45:16.476,1323718682,255,255,255,255,18,3,5,4.20,158,5,4.10,50,6,5,4.20,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:16.767,2026-08-20T11:45:16.762,1323763967,255,255,255,255,18,1,5,4.10,1,5,4.10,50,135,5,4.20,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:18.428,2026-08-20T11:45:18.424,1323936083,255,255,255,255,18,1,5,4.10,185,5,4.00,50,113,5,4.10,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:18.866,2026-08-20T11:45:18.865,1324035028,255,255,255,255,18,1,5,4.00,2,5,4.00,50,206,5,4.10,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:18.867,2026-08-20T11:45:18.866,1324035721,255,255,255,255,18,1,5,4.00,1,5,4.00,50,206,5,4.10,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:19.108,2026-08-20T11:45:19.105,1324093303,255,255,255,255,18,1,5,4.00,115,5,3.90,50,174,5,4.00,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:19.243,2026-08-20T11:45:19.206,1324110580,255,255,255,255,125,1,5,4.00,91,5,3.90,50,196,5,4.00,50,False,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:19.304,2026-08-20T11:45:19.282,1324115662,255,255,255,255,18,1,5,4.00,99,5,3.90,50,196,5,4.00,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:19.407,2026-08-20T11:45:19.389,1324128510,255,255,255,255,131,1,5,3.97,99,5,3.90,50,196,5,4.00,50,False,True
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:20.133,2026-08-20T11:45:20.087,1324205080,255,255,255,255,18,1,5,4.00,1,5,4.00,50,232,5,4.10,50,True,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:20.675,2026-08-20T11:45:20.674,1324379540,255,255,255,255,125,1,5,4.10,1,5,4.00,50,192,5,4.10,50,False,False
auto_20260820_083313,openfly_p,exit,SELL,SPXW,20260820,7655.000,PUT,11:45:18,4.0,print,SPXW,2026-08-20,2026-08-20T11:45:20.932,2026-08-20T11:45:20.921,1324429846,255,255,255,255,18,1,5,4.00,134,5,3.90,50,64,5,4.00,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:16.436,2026-08-20T11:45:16.397,1323716532,255,255,255,255,125,1,5,14.10,3,5,14.00,50,29,5,14.10,50,False,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:17.131,2026-08-20T11:45:17.124,1323853452,255,255,255,255,125,1,5,13.80,7,5,13.70,50,13,5,13.80,50,False,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:17.131,2026-08-20T11:45:17.124,1323853454,255,255,255,255,125,2,5,13.80,7,5,13.70,50,13,5,13.80,50,False,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:17.526,2026-08-20T11:45:17.522,1323876298,255,255,255,255,18,2,5,13.70,2,5,13.70,50,33,5,13.80,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.754,2026-08-20T11:45:18.752,1323985377,255,255,255,255,18,2,5,13.70,2,5,13.70,50,37,5,13.80,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.825,2026-08-20T11:45:18.820,1324016267,255,255,255,255,18,3,5,13.60,6,5,13.60,50,27,5,13.70,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.826,2026-08-20T11:45:18.825,1324016306,255,255,255,255,18,3,5,13.60,3,5,13.60,50,27,5,13.70,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.938,2026-08-20T11:45:18.931,1324057197,255,255,255,255,18,2,5,13.50,2,5,13.50,50,49,5,13.60,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.962,2026-08-20T11:45:18.961,1324065677,255,255,255,255,130,1,5,13.50,1,5,13.40,50,23,5,13.60,50,False,True
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:18.985,2026-08-20T11:45:18.969,1324071006,255,255,255,255,18,1,5,13.40,1,5,13.40,50,28,5,13.50,50,True,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:19.943,2026-08-20T11:45:19.924,1324195815,255,255,255,255,131,1,5,13.59,8,5,13.50,50,12,5,13.60,50,False,True
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:19.943,2026-08-20T11:45:19.924,1324195817,255,255,255,255,131,1,5,13.59,8,5,13.50,50,12,5,13.60,50,False,True
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:20.243,2026-08-20T11:45:20.242,1324219528,255,255,255,255,125,2,5,13.60,16,5,13.40,50,47,5,13.60,50,False,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:20.431,2026-08-20T11:45:20.411,1324255318,255,255,255,255,125,1,5,13.40,14,5,13.40,50,62,5,13.60,50,False,False
auto_20260820_083313,openfly_p,exit,BUY,SPXW,20260820,7680.000,PUT,11:45:18,13.8,print,SPXW,2026-08-20,2026-08-20T11:45:20.478,2026-08-20T11:45:20.477,1324283059,255,255,255,255,18,1,5,13.60,8,5,13.50,50,6,5,13.60,50,True,False
auto_20260821_083037,eodic_p,entry,BUY,SPXW,20260821,7540.000,PUT,09:30:33,0.25,print,SPXW,2026-08-21,2026-08-21T09:30:35.186,2026-08-21T09:30:35.103,11961729,255,255,255,255,131,2,5,0.25,215,5,0.20,50,263,5,0.25,50,False,True
auto_20260821_083037,eodic_p,entry,BUY,SPXW,20260821,7540.000,PUT,09:30:33,0.25,print,SPXW,2026-08-21,2026-08-21T09:30:35.186,2026-08-21T09:30:35.103,11961731,255,255,255,255,131,1,5,0.25,215,5,0.20,50,263,5,0.25,50,False,True
auto_20260821_083037,eodic_p,entry,BUY,SPXW,20260821,7540.000,PUT,09:30:33,0.25,print,SPXW,2026-08-21,2026-08-21T09:30:35.186,2026-08-21T09:30:35.103,11961733,255,255,255,255,131,1,5,0.25,215,5,0.20,50,263,5,0.25,50,False,True
auto_20260821_083037,eodic_p,entry,BUY,SPXW,20260821,7540.000,PUT,09:30:33,0.25,print,SPXW,2026-08-21,2026-08-21T09:30:35.186,2026-08-21T09:30:35.103,11961735,255,255,255,255,131,1,5,0.25,215,5,0.20,50,263,5,0.25,50,False,True
auto_20260821_083037,eodic_p,entry,SELL,SPXW,20260821,7565.000,PUT,09:30:33,0.35,print,SPXW,2026-08-21,2026-08-21T09:30:32.821,2026-08-21T09:30:32.564,11385800,255,255,255,255,134,16,5,0.40,355,5,0.35,50,16,5,0.40,50,False,True
auto_20260821_083037,eodic_p,entry,SELL,SPXW,20260821,7565.000,PUT,09:30:33,0.35,print,SPXW,2026-08-21,2026-08-21T09:30:34.618,2026-08-21T09:30:34.594,11863601,255,255,255,255,130,1,5,0.40,436,5,0.35,50,293,5,0.45,50,False,True
auto_20260821_083058,eodic_c,entry,BUY,SPXW,20260821,7740.000,CALL,09:30:53,0.8,print,SPXW,2026-08-21,2026-08-21T09:30:52.692,2026-08-21T09:30:52.686,15566902,255,255,255,255,134,70,5,0.75,288,5,0.70,50,244,5,0.80,50,False,True
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:50.794,2026-08-21T09:30:50.791,15226517,255,255,255,255,18,1,5,2.00,7,5,2.00,50,35,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:50.794,2026-08-21T09:30:50.791,15226519,255,255,255,255,18,1,5,2.00,7,5,2.00,50,35,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:50.794,2026-08-21T09:30:50.791,15226520,255,255,255,255,18,3,5,2.00,7,5,2.00,50,35,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:50.794,2026-08-21T09:30:50.791,15226615,255,255,255,255,18,2,5,2.00,7,5,2.00,50,35,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:51.143,2026-08-21T09:30:50.984,15297583,255,255,255,255,18,1,5,2.00,83,5,1.95,50,1,5,2.00,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:52.046,2026-08-21T09:30:52.013,15418137,255,255,255,255,130,1,5,2.02,71,5,1.95,50,9,5,2.05,50,False,True
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:53.099,2026-08-21T09:30:53.097,15625946,255,255,255,255,18,1,5,2.05,1,5,2.00,50,41,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:54.009,2026-08-21T09:30:54.003,15743005,255,255,255,255,18,1,5,2.00,1,5,2.00,50,57,5,2.05,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:54.862,2026-08-21T09:30:54.848,15899925,255,255,255,255,130,1,5,1.98,132,5,1.90,50,66,5,2.00,50,False,True
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:54.862,2026-08-21T09:30:54.848,15899927,255,255,255,255,130,1,5,1.98,132,5,1.90,50,66,5,2.00,50,False,True
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:54.866,2026-08-21T09:30:54.865,15900325,255,255,255,255,125,1,5,1.90,132,5,1.90,50,66,5,2.00,50,False,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:55.066,2026-08-21T09:30:55.062,15978555,255,255,255,255,125,1,5,1.95,26,5,1.90,50,8,5,1.95,50,False,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:55.369,2026-08-21T09:30:55.367,16044247,255,255,255,255,18,5,5,1.95,16,5,1.90,50,26,5,1.95,50,True,False
auto_20260821_083058,eodic_c,entry,SELL,SPXW,20260821,7715.000,CALL,09:30:53,2.0,print,SPXW,2026-08-21,2026-08-21T09:30:55.890,2026-08-21T09:30:55.878,16115093,255,255,255,255,130,2,5,1.90,157,5,1.85,50,45,5,1.95,50,False,True
auto_20260821_083120,eodfly_p,entry,BUY,SPXW,20260821,7615.000,PUT,09:31:14,2.0,print,SPXW,2026-08-21,2026-08-21T09:31:13.533,2026-08-21T09:31:13.531,20172831,255,255,255,255,130,1,5,1.95,145,5,1.90,50,127,5,2.00,50,False,True
auto_20260821_083120,eodfly_p,entry,BUY,SPXW,20260821,7615.000,PUT,09:31:14,2.0,print,SPXW,2026-08-21,2026-08-21T09:31:14.068,2026-08-21T09:31:14.066,20222087,255,255,255,255,130,1,5,1.97,131,5,1.95,50,86,5,2.00,50,False,True
auto_20260821_083120,eodfly_p,entry,BUY,SPXW,20260821,7615.000,PUT,09:31:14,2.0,print,SPXW,2026-08-21,2026-08-21T09:31:14.068,2026-08-21T09:31:14.066,20222089,255,255,255,255,130,1,5,1.97,131,5,1.95,50,86,5,2.00,50,False,True
auto_20260821_083120,eodfly_p,entry,BUY,SPXW,20260821,7615.000,PUT,09:31:14,2.0,print,SPXW,2026-08-21,2026-08-21T09:31:16.559,2026-08-21T09:31:16.546,20728390,255,255,255,255,130,1,5,2.03,17,5,2.00,50,110,5,2.05,50,False,True
auto_20260821_083141,eodfly_c,entry,SELL,SPXW,20260821,7640.000,CALL,09:31:36,36.0,print,SPXW,2026-08-21,2026-08-21T09:31:36.116,2026-08-21T09:31:36.113,24827668,255,255,255,255,18,1,5,36.20,1,5,36.10,50,1,5,36.20,50,True,False
auto_20260821_083141,eodfly_c,entry,SELL,SPXW,20260821,7640.000,CALL,09:31:36,36.0,print,SPXW,2026-08-21,2026-08-21T09:31:36.451,2026-08-21T09:31:36.430,24958423,255,255,255,255,130,1,5,36.10,3,5,36.00,50,3,5,36.20,50,False,True
auto_20260821_083141,eodfly_c,entry,BUY,SPXW,20260821,7665.000,CALL,09:31:36,17.4,print,SPXW,2026-08-21,2026-08-21T09:31:37.183,2026-08-21T09:31:37.179,25170749,255,255,255,255,18,1,5,17.10,1,5,17.10,50,26,5,17.20,50,True,False
auto_20260821_083202,openic_p,entry,BUY,SPXW,20260821,7575.000,PUT,09:31:56,0.55,print,SPXW,2026-08-21,2026-08-21T09:31:57.070,2026-08-21T09:31:57.055,29618114,255,255,255,255,131,3,5,0.50,532,5,0.45,50,419,5,0.55,50,False,True
auto_20260821_083202,openic_p,entry,BUY,SPXW,20260821,7575.000,PUT,09:31:56,0.55,print,SPXW,2026-08-21,2026-08-21T09:31:58.277,2026-08-21T09:31:58.276,29781538,255,255,255,255,125,1,5,0.55,518,5,0.45,50,468,5,0.55,50,False,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:11.282,2026-08-21T09:31:11.279,19871810,255,255,255,255,130,1,5,4.45,53,5,4.40,50,115,5,4.50,50,False,True
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:11.536,2026-08-21T09:31:11.534,19919171,255,255,255,255,130,3,5,4.43,63,5,4.40,50,103,5,4.50,50,False,True
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:11.657,2026-08-21T09:31:11.631,19940852,255,255,255,255,130,1,5,4.45,89,5,4.40,50,45,5,4.50,50,False,True
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:11.791,2026-08-21T09:31:11.765,19954751,255,255,255,255,18,1,5,4.50,89,5,4.40,50,25,5,4.50,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:11.791,2026-08-21T09:31:11.765,19954786,255,255,255,255,18,1,5,4.50,89,5,4.40,50,25,5,4.50,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107949,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107951,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107953,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107957,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107960,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107961,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107964,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107966,255,255,255,255,18,1,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.125,2026-08-21T09:31:13.119,20107967,255,255,255,255,18,2,5,4.60,61,5,4.50,50,55,5,4.60,50,True,False
auto_20260821_083120,eodfly_p,entry,SELL,SPXW,20260821,7640.000,PUT,09:31:14,4.5,print,SPXW,2026-08-21,2026-08-21T09:31:13.183,2026-08-21T09:31:13.182,20120699,255,255,255,255,18,11,5,4.50,105,5,4.50,50,25,5,4.60,50,True,False
