trade_id,strategy,event,side_action,occ_root,expiry,strike,right,time_of_day_et,time_source,our_fill_price,quote_status,quote_timestamp,quote_lag_s,quote_stale,bid_size,bid,ask_size,ask,bid_exchange,ask_exchange
auto_20260824_083312,openic_p,entry,BUY,SPXW,20260824,7560.0,P,09:33:09,flex_et_sec,0.4,ok,2026-08-24T09:33:08.973,0.027,False,612,0.30,618,0.40,5,5
auto_20260821_083354,openfly_c,exit,BUY,SPXW,20260821,7675.0,C,11:09:47,flex_et_sec,10.0,ok,2026-08-21T11:09:46.968,0.032,False,114,9.90,6,10.00,5,5
auto_20260824_083312,openic_p,entry,SELL,SPXW,20260824,7585.0,P,09:33:09,flex_et_sec,0.7,ok,2026-08-24T09:33:08.983,0.017,False,327,0.70,157,0.75,5,5
auto_20260824_083058,eodfly_p,entry,SELL,SPXW,20260824,7675.0,P,09:30:52,flex_et_sec,23.6,ok,2026-08-24T09:30:51.992,0.008,False,3,23.70,1,24.10,5,5
auto_20260824_083058,eodfly_p,entry,BUY,SPXW,20260824,7650.0,P,09:30:52,flex_et_sec,10.0,ok,2026-08-24T09:30:51.999,0.001,False,13,9.90,45,10.10,5,5
auto_20260824_083355,openfly_p,entry,SELL,SPXW,20260824,7665.0,P,09:33:50,flex_et_sec,18.3,ok,2026-08-24T09:33:49.997,0.003,False,6,18.30,14,18.50,5,5
auto_20260824_083418,openfly_c,entry,BUY,SPXW,20260824,7690.0,C,09:34:13,flex_et_sec,1.35,ok,2026-08-24T09:34:12.999,0.001,False,83,1.30,133,1.35,5,5
auto_20260824_083355,openfly_p,entry,BUY,SPXW,20260824,7640.0,P,09:33:50,flex_et_sec,7.2,ok,2026-08-24T09:33:49.998,0.002,False,69,7.00,86,7.20,5,5
auto_20260824_083440,gx_bps,entry,BUY,SPXW,20260824,7605.0,P,09:34:35,flex_et_sec,1.45,ok,2026-08-24T09:34:34.999,0.001,False,146,1.40,105,1.45,5,5
auto_20260824_083418,openfly_c,entry,SELL,SPXW,20260824,7665.0,C,09:34:13,flex_et_sec,6.3,ok,2026-08-24T09:34:12.999,0.001,False,72,6.30,20,6.40,5,5
auto_20260824_083512,eodfly_c,entry,BUY,SPXW,20260824,7700.0,C,09:35:06,flex_et_sec,0.7,ok,2026-08-24T09:35:05.977,0.023,False,21,0.65,318,0.70,5,5
auto_20260824_083440,gx_bps,entry,SELL,SPXW,20260824,7630.0,P,09:34:35,flex_et_sec,4.3,ok,2026-08-24T09:34:35.000,0.0,False,8,4.30,122,4.40,5,5
auto_20260824_083058,eodfly_p,exit,BUY,SPXW,20260824,7675.0,P,09:44:56,flex_et_sec,34.9,ok,2026-08-24T09:44:55.979,0.021,False,1,34.80,1,35.20,5,5
auto_20260824_083512,eodfly_c,entry,SELL,SPXW,20260824,7675.0,C,09:35:06,flex_et_sec,3.2,ok,2026-08-24T09:35:05.999,0.001,False,73,3.20,122,3.30,5,5
auto_20260824_083355,openfly_p,exit,SELL,SPXW,20260824,7640.0,P,09:45:26,flex_et_sec,10.8,ok,2026-08-24T09:45:25.979,0.021,False,45,10.70,49,10.90,5,5
auto_20260824_083058,eodfly_p,exit,SELL,SPXW,20260824,7650.0,P,09:44:56,flex_et_sec,16.3,ok,2026-08-24T09:44:55.990,0.01,False,28,16.20,7,16.40,5,5
auto_20260825_084230,eodic_c,entry,SELL,SPXW,20260825,7730.0,C,09:42:26,flex_et_sec,0.5,ok,2026-08-25T09:42:25.966,0.034,False,215,0.50,360,0.55,5,5
auto_20260824_083418,openfly_c,exit,SELL,SPXW,20260824,7690.0,C,12:25:37,flex_et_sec,0.8,ok,2026-08-24T12:25:36.860,0.14,False,22,0.80,285,0.85,5,5
auto_20260825_084230,eodic_c,entry,BUY,SPXW,20260825,7755.0,C,09:42:26,flex_et_sec,0.25,ok,2026-08-25T09:42:25.646,0.354,False,888,0.15,676,0.25,5,5
auto_20260824_083355,openfly_p,exit,BUY,SPXW,20260824,7665.0,P,09:45:26,flex_et_sec,25.9,ok,2026-08-24T09:45:25.949,0.051,False,11,25.60,1,25.90,5,5
auto_20260825_084252,eodfly_p,entry,BUY,SPXW,20260825,7630.0,P,09:42:46,flex_et_sec,1.15,ok,2026-08-25T09:42:45.975,0.025,False,181,1.10,205,1.15,5,5
auto_20260825_084252,eodfly_p,entry,SELL,SPXW,20260825,7655.0,P,09:42:46,flex_et_sec,3.1,ok,2026-08-25T09:42:45.944,0.056,False,136,3.10,230,3.20,5,5
auto_20260824_083418,openfly_c,exit,BUY,SPXW,20260824,7665.0,C,12:25:37,flex_et_sec,7.7,ok,2026-08-24T12:25:36.822,0.178,False,99,7.50,1,7.60,5,5
auto_20260825_084313,eodfly_c,entry,SELL,SPXW,20260825,7655.0,C,09:43:07,flex_et_sec,28.5,ok,2026-08-25T09:43:06.960,0.04,False,9,28.50,2,28.70,5,5
auto_20260825_084313,eodfly_c,exit,BUY,SPXW,20260825,7655.0,C,09:53:20,flex_et_sec,26.9,ok,2026-08-25T09:53:19.999,0.001,False,1,26.70,12,26.90,5,5
auto_20260825_090604,openic_c,entry,BUY,SPXW,20260825,7775.0,C,10:06:02,flex_et_sec,0.1,ok,2026-08-25T10:06:01.935,0.065,False,1547,0.05,120,0.10,5,5
auto_20260825_090604,openic_c,entry,SELL,SPXW,20260825,7750.0,C,10:06:03,flex_et_sec,0.1,ok,2026-08-25T10:06:01.928,1.072,False,1463,0.10,68,0.15,5,5
auto_20260825_084313,eodfly_c,entry,BUY,SPXW,20260825,7680.0,C,09:43:07,flex_et_sec,10.7,ok,2026-08-25T09:43:06.997,0.003,False,40,10.60,24,10.70,5,5
auto_20260825_084313,eodfly_c,exit,SELL,SPXW,20260825,7680.0,C,09:53:20,flex_et_sec,9.0,ok,2026-08-25T09:53:20.000,0.0,False,27,9.00,23,9.10,5,5
auto_20260825_090642,openfly_p,entry,BUY,SPXW,20260825,7645.0,P,10:06:35,flex_et_sec,2.35,ok,2026-08-25T10:06:34.969,0.031,False,38,2.35,197,2.40,5,5
auto_20260825_090742,gx_bps,entry,BUY,SPXW,20260825,7625.0,P,10:07:34,flex_et_sec,1.05,ok,2026-08-25T10:07:33.967,0.033,False,185,1.00,286,1.05,5,5
auto_20260825_090720,openfly_c,entry,BUY,SPXW,20260825,7695.0,C,10:07:13,flex_et_sec,1.8,ok,2026-08-25T10:07:12.988,0.012,False,95,1.75,179,1.80,5,5
auto_20260825_090642,openfly_p,entry,SELL,SPXW,20260825,7670.0,P,10:06:35,flex_et_sec,8.4,ok,2026-08-25T10:06:34.996,0.004,False,19,8.50,79,8.60,5,5
auto_20260825_090720,openfly_c,entry,SELL,SPXW,20260825,7670.0,C,10:07:13,flex_et_sec,10.1,ok,2026-08-25T10:07:12.951,0.049,False,69,10.00,94,10.20,5,5
auto_20260825_090742,gx_bps,entry,SELL,SPXW,20260825,7650.0,P,10:07:34,flex_et_sec,3.3,ok,2026-08-25T10:07:33.967,0.033,False,37,3.30,226,3.40,5,5
auto_20260825_090803,gx_bcs,entry,BUY,SPXW,20260825,7690.0,C,10:07:58,flex_et_sec,2.5,ok,2026-08-25T10:07:57.944,0.056,False,115,2.45,89,2.50,5,5
auto_20260825_090803,gx_bcs,entry,SELL,SPXW,20260825,7665.0,C,10:07:58,flex_et_sec,12.6,ok,2026-08-25T10:07:58.000,0.0,False,49,12.60,64,12.80,5,5
auto_20260825_090803,gx_bcs,exit,SELL,SPXW,20260825,7690.0,C,10:18:11,flex_et_sec,2.4,ok,2026-08-25T10:18:10.975,0.025,False,94,2.40,95,2.45,5,5
auto_20260825_090803,gx_bcs,exit,BUY,SPXW,20260825,7665.0,C,10:18:11,flex_et_sec,12.7,ok,2026-08-25T10:18:10.974,0.026,False,36,12.60,6,12.70,5,5
auto_20260825_090642,openfly_p,exit,SELL,SPXW,20260825,7645.0,P,10:32:25,flex_et_sec,2.9,ok,2026-08-25T10:32:24.998,0.002,False,47,2.95,20,3.00,5,5
auto_20260826_083028,eodic_p,entry,BUY,SPXW,20260826,7575.0,P,09:30:28,flex_et_sec,0.4,ok,2026-08-26T09:30:27.969,0.031,False,350,0.35,41,0.40,5,5
auto_20260825_090720,openfly_c,exit,SELL,SPXW,20260825,7695.0,C,12:04:43,flex_et_sec,0.9,ok,2026-08-25T12:04:42.983,0.017,False,167,0.90,114,0.95,5,5
auto_20260826_083028,eodic_p,entry,SELL,SPXW,20260826,7600.0,P,09:30:28,flex_et_sec,0.75,ok,2026-08-26T09:30:27.876,0.124,False,244,0.75,5,0.80,5,5
auto_20260825_090642,openfly_p,exit,BUY,SPXW,20260825,7670.0,P,10:32:25,flex_et_sec,11.0,ok,2026-08-25T10:32:24.999,0.001,False,27,11.00,14,11.20,5,5
auto_20260825_090720,openfly_c,exit,BUY,SPXW,20260825,7670.0,C,12:04:43,flex_et_sec,8.6,ok,2026-08-25T12:04:42.982,0.018,False,16,8.50,31,8.60,5,5
auto_20260826_083315,eodfly_c,entry,BUY,SPXW,20260826,7700.0,C,09:33:09,flex_et_sec,1.75,ok,2026-08-26T09:33:08.999,0.001,False,142,1.65,214,1.75,5,5
auto_20260826_083315,eodfly_c,entry,SELL,SPXW,20260826,7675.0,C,09:33:09,flex_et_sec,8.2,ok,2026-08-26T09:33:08.999,0.001,False,116,8.00,42,8.20,5,5
auto_20260826_083339,eodfly_p,entry,BUY,SPXW,20260826,7650.0,P,09:33:32,flex_et_sec,3.9,ok,2026-08-26T09:33:31.999,0.001,False,51,3.70,87,3.80,5,5
auto_20260826_083315,eodfly_c,exit,SELL,SPXW,20260826,7700.0,C,10:02:24,flex_et_sec,3.8,ok,2026-08-26T10:02:23.997,0.003,False,205,3.80,32,3.90,5,5
auto_20260826_083315,eodfly_c,exit,BUY,SPXW,20260826,7675.0,C,10:02:24,flex_et_sec,16.4,ok,2026-08-26T10:02:23.997,0.003,False,1,16.40,2,16.50,5,5
auto_20260826_083339,eodfly_p,entry,SELL,SPXW,20260826,7675.0,P,09:33:32,flex_et_sec,12.3,ok,2026-08-26T09:33:32.000,0.0,False,57,12.10,8,12.30,5,5
auto_20260826_090549,openfly_p,entry,BUY,SPXW,20260826,7660.0,P,10:05:45,flex_et_sec,2.5,ok,2026-08-26T10:05:44.959,0.041,False,159,2.45,61,2.50,5,5
auto_20260826_090613,openfly_c,entry,BUY,SPXW,20260826,7710.0,C,10:06:05,flex_et_sec,1.7,ok,2026-08-26T10:06:04.996,0.004,False,240,1.65,318,1.75,5,5
auto_20260826_090549,openfly_p,entry,SELL,SPXW,20260826,7685.0,P,10:05:45,flex_et_sec,9.0,ok,2026-08-26T10:05:44.925,0.075,False,105,9.00,111,9.20,5,5
auto_20260826_090646,gx_bcs,entry,BUY,SPXW,20260826,7725.0,C,10:06:39,flex_et_sec,0.65,ok,2026-08-26T10:06:38.997,0.003,False,376,0.55,30,0.60,5,5
auto_20260826_090613,openfly_c,entry,SELL,SPXW,20260826,7685.0,C,10:06:05,flex_et_sec,9.3,ok,2026-08-26T10:06:04.995,0.005,False,105,9.30,112,9.50,5,5
auto_20260826_090646,gx_bcs,entry,SELL,SPXW,20260826,7700.0,C,10:06:39,flex_et_sec,3.3,ok,2026-08-26T10:06:38.999,0.001,False,99,3.30,155,3.40,5,5
auto_20260826_090549,openfly_p,exit,BUY,SPXW,20260826,7685.0,P,10:18:55,flex_et_sec,12.2,ok,2026-08-26T10:18:54.994,0.006,False,22,12.10,9,12.20,5,5
auto_20260826_090549,openfly_p,exit,SELL,SPXW,20260826,7660.0,P,10:18:55,flex_et_sec,3.1,ok,2026-08-26T10:18:54.854,0.146,False,65,3.10,215,3.20,5,5
auto_20260826_083339,eodfly_p,exit,SELL,SPXW,20260826,7650.0,P,10:33:12,flex_et_sec,3.1,ok,2026-08-26T10:33:12.000,0.0,False,172,3.10,157,3.20,5,5
auto_20260826_090613,openfly_c,exit,SELL,SPXW,20260826,7710.0,C,15:11:35,flex_et_sec,0.2,ok,2026-08-26T15:11:34.475,0.525,False,253,0.20,422,0.25,5,5
auto_20260827_083041,eodic_c,entry,BUY,SPXW,20260827,7775.0,C,09:30:40,flex_et_sec,0.4,ok,2026-08-27T09:30:39.757,0.243,False,88,0.35,358,0.40,5,5
auto_20260826_090613,openfly_c,exit,BUY,SPXW,20260826,7685.0,C,15:11:35,flex_et_sec,5.4,ok,2026-08-26T15:11:34.990,0.01,False,1,5.30,36,5.40,5,5
auto_20260827_083041,eodic_c,entry,SELL,SPXW,20260827,7750.0,C,09:30:40,flex_et_sec,1.35,ok,2026-08-27T09:30:39.997,0.003,False,80,1.30,21,1.35,5,5
auto_20260827_083122,eodfly_p,entry,BUY,SPXW,20260827,7650.0,P,09:31:21,flex_et_sec,1.65,ok,2026-08-27T09:31:20.998,0.002,False,144,1.55,149,1.65,5,5
auto_20260826_083339,eodfly_p,exit,BUY,SPXW,20260826,7675.0,P,10:33:12,flex_et_sec,12.3,ok,2026-08-26T10:33:11.999,0.001,False,59,12.20,5,12.30,5,5
auto_20260827_083122,eodfly_p,entry,SELL,SPXW,20260827,7675.0,P,09:31:21,flex_et_sec,4.8,ok,2026-08-27T09:31:20.998,0.002,False,120,4.60,92,4.80,5,5
auto_20260827_083242,eodfly_c,entry,BUY,SPXW,20260827,7700.0,C,09:32:19,flex_et_sec,11.7,ok,2026-08-27T09:32:18.982,0.018,False,1,11.80,1,11.90,5,5
auto_20260827_083242,eodfly_c,exit,BUY,SPXW,20260827,7675.0,C,09:42:53,flex_et_sec,32.7,ok,2026-08-27T09:42:52.925,0.075,False,1,32.60,1,32.70,5,5
auto_20260827_083242,eodfly_c,exit,SELL,SPXW,20260827,7700.0,C,09:42:53,flex_et_sec,15.3,ok,2026-08-27T09:42:52.989,0.011,False,33,15.30,18,15.40,5,5
auto_20260827_090522,openic_p,entry,BUY,SPXW,20260827,7610.0,P,10:05:18,flex_et_sec,0.45,ok,2026-08-27T10:05:17.937,0.063,False,18,0.40,328,0.45,5,5
auto_20260827_083242,eodfly_c,entry,SELL,SPXW,20260827,7675.0,C,09:32:32,flex_et_sec,26.3,ok,2026-08-27T09:32:31.997,0.003,False,5,26.20,3,26.40,5,5
auto_20260827_090522,openic_p,entry,SELL,SPXW,20260827,7635.0,P,10:05:18,flex_et_sec,0.75,ok,2026-08-27T10:05:17.990,0.01,False,305,0.75,135,0.80,5,5
auto_20260827_090905,gx_bps,entry,BUY,SPXW,20260827,7650.0,P,10:08:48,flex_et_sec,1.7,ok,2026-08-27T10:08:47.997,0.003,False,290,1.70,258,1.80,5,5
auto_20260827_090905,gx_bps,entry,SELL,SPXW,20260827,7675.0,P,10:08:55,flex_et_sec,4.9,ok,2026-08-27T10:08:54.995,0.005,False,18,4.80,186,4.90,5,5
auto_20260827_090552,openfly_p,entry,BUY,SPXW,20260827,7680.0,P,10:05:50,flex_et_sec,4.5,ok,2026-08-27T10:05:49.971,0.029,False,143,4.40,117,4.50,5,5
auto_20260827_090552,openfly_p,entry,SELL,SPXW,20260827,7705.0,P,10:05:50,flex_et_sec,11.6,ok,2026-08-27T10:05:49.971,0.029,False,38,11.60,35,11.70,5,5
auto_20260827_091012,gx_bcs,entry,BUY,SPXW,20260827,7750.0,C,10:09:59,flex_et_sec,0.85,ok,2026-08-27T10:09:58.969,0.031,False,38,0.80,293,0.85,5,5
auto_20260827_091012,gx_bcs,entry,SELL,SPXW,20260827,7725.0,C,10:10:11,flex_et_sec,4.3,ok,2026-08-27T10:10:10.993,0.007,False,19,4.30,200,4.40,5,5
auto_20260827_091109,openfly_c,entry,BUY,SPXW,20260827,7730.0,C,10:11:08,flex_et_sec,3.6,ok,2026-08-27T10:11:07.965,0.035,False,203,3.50,150,3.60,5,5
auto_20260827_091109,openfly_c,exit,BUY,SPXW,20260827,7705.0,C,10:26:27,flex_et_sec,15.6,ok,2026-08-27T10:26:27.000,0.0,False,6,15.50,12,15.70,5,5
auto_20260827_091109,openfly_c,entry,SELL,SPXW,20260827,7705.0,C,10:11:09,flex_et_sec,13.3,ok,2026-08-27T10:11:08.997,0.003,False,6,13.30,52,13.40,5,5
auto_20260827_091012,gx_bcs,exit,SELL,SPXW,20260827,7750.0,C,11:24:37,flex_et_sec,1.3,ok,2026-08-27T11:24:36.938,0.062,False,387,1.30,18,1.35,5,5
auto_20260828_083044,eodic_p,entry,BUY,SPXW,20260828,7635.0,P,09:30:39,flex_et_sec,0.9,ok,2026-08-28T09:30:38.951,0.049,False,236,0.80,236,0.90,5,5
auto_20260828_083142,eodic_c,entry,SELL,SPXW,20260828,7800.0,C,09:31:05,flex_et_sec,1.05,ok,2026-08-28T09:31:04.993,0.007,False,6,1.05,131,1.10,5,5
auto_20260827_091109,openfly_c,exit,SELL,SPXW,20260827,7730.0,C,10:26:27,flex_et_sec,4.0,ok,2026-08-27T10:26:26.984,0.016,False,14,4.00,118,4.20,5,5
auto_20260828_083205,eodfly_p,entry,BUY,SPXW,20260828,7705.0,P,09:32:00,flex_et_sec,7.7,ok,2026-08-28T09:31:59.999,0.001,False,95,7.60,49,7.70,5,5
auto_20260828_083142,eodic_c,entry,BUY,SPXW,20260828,7825.0,C,09:31:05,flex_et_sec,0.3,ok,2026-08-28T09:31:04.985,0.015,False,429,0.25,450,0.35,5,5
auto_20260828_083205,eodfly_p,entry,SELL,SPXW,20260828,7730.0,P,09:32:00,flex_et_sec,15.3,ok,2026-08-28T09:31:59.999,0.001,False,64,15.30,2,15.40,5,5
auto_20260828_083044,eodic_p,entry,SELL,SPXW,20260828,7660.0,P,09:30:39,flex_et_sec,1.85,ok,2026-08-28T09:30:38.958,0.042,False,15,1.85,88,1.90,5,5
auto_20260827_091012,gx_bcs,exit,BUY,SPXW,20260827,7725.0,C,11:24:37,flex_et_sec,9.6,ok,2026-08-27T11:24:36.985,0.015,False,88,9.50,39,9.60,5,5
auto_20260828_083227,eodfly_c,entry,BUY,SPXW,20260828,7755.0,C,09:32:24,flex_et_sec,8.3,ok,2026-08-28T09:32:23.994,0.006,False,47,8.20,22,8.30,5,5
auto_20260828_090522,openic_p,entry,BUY,SPXW,20260828,7640.0,P,10:05:21,flex_et_sec,0.95,ok,2026-08-28T10:05:20.951,0.049,False,371,0.90,89,0.95,5,5
auto_20260828_083227,eodfly_c,exit,SELL,SPXW,20260828,7755.0,C,09:42:37,flex_et_sec,11.1,ok,2026-08-28T09:42:36.977,0.023,False,130,11.00,127,11.20,5,5
auto_20260828_083227,eodfly_c,exit,BUY,SPXW,20260828,7730.0,C,09:42:37,flex_et_sec,25.3,ok,2026-08-28T09:42:36.982,0.018,False,6,25.10,6,25.20,5,5
auto_20260828_090601,openic_c,entry,SELL,SPXW,20260828,7805.0,C,10:05:56,flex_et_sec,0.35,ok,2026-08-28T10:05:55.959,0.041,False,13,0.35,615,0.40,5,5
auto_20260828_090601,openic_c,entry,BUY,SPXW,20260828,7830.0,C,10:05:56,flex_et_sec,0.15,ok,2026-08-28T10:05:55.582,0.418,False,619,0.10,157,0.15,5,5
auto_20260828_083227,eodfly_c,entry,SELL,SPXW,20260828,7730.0,C,09:32:24,flex_et_sec,20.3,ok,2026-08-28T09:32:23.997,0.003,False,5,20.30,40,20.40,5,5
auto_20260828_090522,openic_p,entry,SELL,SPXW,20260828,7665.0,P,10:05:21,flex_et_sec,1.95,ok,2026-08-28T10:05:20.993,0.007,False,238,1.95,198,2.05,5,5
auto_20260828_090735,openfly_c,entry,BUY,SPXW,20260828,7760.0,C,10:06:59,flex_et_sec,3.9,ok,2026-08-28T10:06:58.999,0.001,False,4,3.90,147,4.00,5,5
auto_20260828_090735,openfly_c,entry,SELL,SPXW,20260828,7735.0,C,10:06:59,flex_et_sec,12.3,ok,2026-08-28T10:06:58.994,0.006,False,17,12.30,11,12.40,5,5
auto_20260828_090638,openfly_p,entry,SELL,SPXW,20260828,7735.0,P,10:06:36,flex_et_sec,21.5,ok,2026-08-28T10:06:36.000,0.0,False,1,21.50,11,21.60,5,5
auto_20260828_090638,openfly_p,entry,BUY,SPXW,20260828,7710.0,P,10:06:36,flex_et_sec,10.9,ok,2026-08-28T10:06:36.000,0.0,False,34,10.80,92,11.00,5,5
auto_20260828_090756,gx_bps,entry,BUY,SPXW,20260828,7675.0,P,10:07:49,flex_et_sec,3.3,ok,2026-08-28T10:07:48.994,0.006,False,89,3.30,123,3.40,5,5
auto_20260828_090756,gx_bps,entry,SELL,SPXW,20260828,7700.0,P,10:07:49,flex_et_sec,7.2,ok,2026-08-28T10:07:48.998,0.002,False,138,7.20,88,7.40,5,5
auto_20260828_090818,gx_bcs,entry,SELL,SPXW,20260828,7750.0,C,10:08:11,flex_et_sec,6.4,ok,2026-08-28T10:08:10.996,0.004,False,104,6.40,59,6.50,5,5
auto_20260828_090818,gx_bcs,entry,BUY,SPXW,20260828,7775.0,C,10:08:11,flex_et_sec,1.65,ok,2026-08-28T10:08:10.915,0.085,False,235,1.55,222,1.65,5,5
auto_20260828_090638,openfly_p,exit,SELL,SPXW,20260828,7710.0,P,10:19:42,flex_et_sec,6.3,ok,2026-08-28T10:19:41.998,0.002,False,116,6.30,100,6.40,5,5
auto_20260828_090638,openfly_p,exit,BUY,SPXW,20260828,7735.0,P,10:19:42,flex_et_sec,14.7,ok,2026-08-28T10:19:42.000,0.0,False,73,14.60,74,14.80,5,5
auto_20260828_090735,openfly_c,exit,SELL,SPXW,20260828,7760.0,C,10:43:57,flex_et_sec,5.5,ok,2026-08-28T10:43:56.977,0.023,False,133,5.50,10,5.60,5,5
auto_20260828_090818,gx_bcs,exit,SELL,SPXW,20260828,7775.0,C,10:55:12,flex_et_sec,5.4,ok,2026-08-28T10:55:12.000,0.0,False,171,5.20,11,5.30,5,5
auto_20260828_090735,openfly_c,exit,BUY,SPXW,20260828,7735.0,C,10:43:57,flex_et_sec,19.6,ok,2026-08-28T10:43:56.958,0.042,False,12,19.50,15,19.70,5,5
auto_20260831_083122,eodic_p,entry,BUY,SPXW,20260831,7615.0,P,09:31:01,flex_et_sec,0.9,ok,2026-08-31T09:31:00.945,0.055,False,121,0.85,72,0.90,5,5
auto_20260828_090818,gx_bcs,exit,BUY,SPXW,20260828,7750.0,C,10:55:12,flex_et_sec,19.6,ok,2026-08-28T10:55:11.960,0.04,False,5,19.30,8,19.40,5,5
auto_20260831_083122,eodic_p,entry,SELL,SPXW,20260831,7640.0,P,09:31:22,flex_et_sec,1.9,ok,2026-08-31T09:31:21.997,0.003,False,109,1.85,33,1.90,5,5
auto_20260828_083205,eodfly_p,exit,SELL,SPXW,20260828,7705.0,P,12:23:29,flex_et_sec,9.7,ok,2026-08-28T12:23:29.000,0.0,False,103,9.80,11,9.90,5,5
auto_20260831_083206,eodfly_p,entry,SELL,SPXW,20260831,7710.0,P,09:31:59,flex_et_sec,23.9,ok,2026-08-31T09:31:58.993,0.007,False,2,24.20,2,24.40,5,5
auto_20260828_083205,eodfly_p,exit,BUY,SPXW,20260828,7730.0,P,12:23:29,flex_et_sec,22.1,ok,2026-08-28T12:23:28.996,0.004,False,1,22.20,1,22.30,5,5
auto_20260831_083342,eodfly_c,entry,BUY,SPXW,20260831,7735.0,C,09:33:10,flex_et_sec,0.9,ok,2026-08-31T09:33:09.997,0.003,False,117,0.85,83,0.90,5,5
auto_20260831_083206,eodfly_p,entry,BUY,SPXW,20260831,7685.0,P,09:31:59,flex_et_sec,10.2,ok,2026-08-31T09:31:58.997,0.003,False,20,10.20,6,10.30,5,5
auto_20260831_083403,openic_p,entry,BUY,SPXW,20260831,7590.0,P,09:33:59,flex_et_sec,0.55,ok,2026-08-31T09:33:58.978,0.022,False,17,0.50,361,0.55,5,5
auto_20260831_083424,openic_c,entry,BUY,SPXW,20260831,7790.0,C,09:34:18,flex_et_sec,0.1,ok,2026-08-31T09:34:17.887,0.113,False,507,0.10,680,0.15,5,5
auto_20260831_083424,openic_c,entry,SELL,SPXW,20260831,7765.0,C,09:34:18,flex_et_sec,0.2,ok,2026-08-31T09:34:17.129,0.871,False,686,0.20,319,0.25,5,5
auto_20260831_083403,openic_p,entry,SELL,SPXW,20260831,7615.0,P,09:33:59,flex_et_sec,1.0,ok,2026-08-31T09:33:58.977,0.023,False,45,1.00,292,1.05,5,5
auto_20260831_083342,eodfly_c,entry,SELL,SPXW,20260831,7710.0,C,09:32:40,flex_et_sec,4.3,ok,2026-08-31T09:32:39.946,0.054,False,160,4.10,18,4.20,5,5
auto_20260831_083447,openfly_p,entry,BUY,SPXW,20260831,7665.0,P,09:34:44,flex_et_sec,7.2,ok,2026-08-31T09:34:44.000,0.0,False,23,7.10,63,7.20,5,5
auto_20260831_083447,openfly_p,entry,SELL,SPXW,20260831,7690.0,P,09:34:44,flex_et_sec,17.6,ok,2026-08-31T09:34:43.990,0.01,False,34,17.50,4,17.70,5,5
auto_20260831_083526,openfly_c,entry,BUY,SPXW,20260831,7715.0,C,09:35:23,flex_et_sec,2.0,ok,2026-08-31T09:35:22.995,0.005,False,118,1.95,22,2.00,5,5
auto_20260831_083610,gx_bcs,entry,SELL,SPXW,20260831,7750.0,C,09:36:09,flex_et_sec,0.3,ok,2026-08-31T09:36:08.913,0.087,False,176,0.30,424,0.35,5,5
auto_20260831_083610,gx_bcs,entry,BUY,SPXW,20260831,7775.0,C,09:36:09,flex_et_sec,0.15,ok,2026-08-31T09:36:05.988,3.012,True,1038,0.10,45,0.15,5,5
auto_20260831_083547,gx_bps,entry,SELL,SPXW,20260831,7700.0,P,09:35:43,flex_et_sec,26.9,ok,2026-08-31T09:35:42.988,0.012,False,4,26.90,41,27.20,5,5
auto_20260831_083206,eodfly_p,exit,BUY,SPXW,20260831,7710.0,P,09:46:17,flex_et_sec,35.4,ok,2026-08-31T09:46:16.884,0.116,False,2,35.30,1,35.40,5,5
auto_20260831_083526,openfly_c,entry,SELL,SPXW,20260831,7690.0,C,09:35:23,flex_et_sec,7.7,ok,2026-08-31T09:35:23.000,0.0,False,30,7.60,35,7.70,5,5
auto_20260831_083547,gx_bps,entry,BUY,SPXW,20260831,7675.0,P,09:35:43,flex_et_sec,12.3,ok,2026-08-31T09:35:42.996,0.004,False,27,12.10,30,12.30,5,5
auto_20260831_083547,gx_bps,exit,BUY,SPXW,20260831,7700.0,P,09:46:32,flex_et_sec,27.6,ok,2026-08-31T09:46:31.998,0.002,False,3,27.50,2,27.60,5,5
auto_20260831_083206,eodfly_p,exit,SELL,SPXW,20260831,7685.0,P,09:46:17,flex_et_sec,16.7,ok,2026-08-31T09:46:16.984,0.016,False,3,16.80,17,16.90,5,5
auto_20260901_083038,eodic_p,entry,BUY,SPXW,20260901,7585.0,P,09:30:33,flex_et_sec,2.8,ok,2026-09-01T09:30:33.000,0.0,False,6,2.70,13,2.75,5,5
auto_20260831_083547,gx_bps,exit,SELL,SPXW,20260831,7675.0,P,09:46:32,flex_et_sec,12.0,ok,2026-08-31T09:46:31.940,0.06,False,91,12.00,24,12.20,5,5
auto_20260831_083447,openfly_p,exit,BUY,SPXW,20260831,7690.0,P,09:50:22,flex_et_sec,18.1,ok,2026-08-31T09:50:21.979,0.021,False,47,18.00,12,18.20,5,5
auto_20260901_083120,eodfly_p,entry,SELL,SPXW,20260901,7685.0,P,09:31:16,flex_et_sec,51.7,ok,2026-09-01T09:31:15.972,0.028,False,1,51.60,28,52.40,5,5
auto_20260901_083038,eodic_p,entry,SELL,SPXW,20260901,7610.0,P,09:30:33,flex_et_sec,7.0,ok,2026-09-01T09:30:32.971,0.029,False,55,6.90,33,7.10,5,5
auto_20260831_083447,openfly_p,exit,SELL,SPXW,20260831,7665.0,P,09:50:22,flex_et_sec,6.9,ok,2026-08-31T09:50:21.979,0.021,False,145,6.90,7,7.00,5,5
