eod_date,spot_eod,hvl,ex1|cspot|W10|near,ex1|cspot|W10|maxswing,ex1|mqspot|W10|near
2025-03-13,5521.52002,5940.0,5935.0,5985.0,5935.0
2025-03-14,5638.939941,5940.0,5935.0,5935.0,5935.0
2025-03-17,5675.120117,5900.0,5835.0,5835.0,5835.0
2025-03-18,5614.660156,5900.0,5860.0,5910.0,5860.0
2025-03-19,5675.290039,5830.0,5725.0,5760.0,5725.0
2025-03-20,5662.890137,5830.0,5760.0,5760.0,5760.0
2025-03-21,5667.560059,5830.0,5840.0,5840.0,5840.0
2025-03-24,5767.569824,5715.0,5710.0,5710.0,5710.0
2025-03-25,5776.649902,5730.0,5725.0,5725.0,5725.0
2025-03-26,5712.200195,5800.0,5740.0,5740.0,5740.0
2025-03-27,5693.310059,5800.0,5740.0,5740.0,5740.0
2025-03-28,5580.939941,5825.0,5825.0,5835.0,5825.0
2025-03-31,5611.850098,5800.0,5760.0,5760.0,5760.0
2025-04-01,5633.069824,5750.0,5725.0,5725.0,5725.0
2025-04-02,5670.970215,5715.0,5710.0,5710.0,5710.0
2025-04-03,5396.52002,5845.0,5835.0,5835.0,5835.0
2025-04-04,5074.080078,5845.0,5835.0,5835.0,5835.0
2025-04-07,5062.25,5845.0,5835.0,5835.0,5835.0
2025-04-08,4982.77002,5845.0,5835.0,5835.0,5835.0
2025-04-09,5456.899902,5825.0,5430.0,5835.0,5430.0
2025-04-10,5268.049805,5845.0,5420.0,5440.0,5420.0
2025-04-11,5363.359863,5845.0,5785.0,5835.0,5785.0
2025-04-14,5405.970215,5845.0,5440.0,5490.0,5420.0
2025-04-15,5396.629883,5845.0,5420.0,5490.0,5420.0
2025-04-16,5275.700195,5845.0,5610.0,5835.0,5610.0
2025-04-17,5282.700195,5845.0,5610.0,5835.0,5610.0
2025-04-21,5158.200195,5790.0,5615.0,5835.0,5615.0
2025-04-22,5287.759766,5790.0,5420.0,5835.0,5420.0
2025-04-23,5375.859863,5400.0,5370.0,5410.0,5370.0
2025-04-24,5484.77002,5410.0,5465.0,5410.0,5465.0
2025-04-25,5525.209961,5475.0,5490.0,5815.0,5490.0
2025-04-28,5528.75,5500.0,5495.0,5815.0,5495.0
2025-04-29,5560.830078,5500.0,5505.0,5815.0,5505.0
2025-04-30,5569.060059,5500.0,5525.0,5815.0,5555.0
2025-05-01,5604.140137,5525.0,5560.0,5815.0,5560.0
2025-05-02,5686.669922,5575.0,5580.0,5815.0,5580.0
2025-05-05,5650.379883,5605.0,5585.0,5815.0,5585.0
2025-05-06,5606.910156,5635.0,5625.0,5835.0,5605.0
2025-05-07,5631.279785,5635.0,5635.0,5835.0,5635.0
2025-05-08,5663.939941,5635.0,5635.0,5865.0,5635.0
2025-05-09,5659.910156,5635.0,5645.0,5865.0,5645.0
2025-05-12,5844.189941,5680.0,5685.0,5685.0,5685.0
2025-05-13,5886.549805,5695.0,5695.0,5695.0,5695.0
2025-05-14,5892.580078,5795.0,5835.0,5835.0,5835.0
2025-05-15,5916.930176,5795.0,5835.0,5835.0,5835.0
2025-05-16,5958.379883,5875.0,5885.0,5865.0,5885.0
2025-05-19,5963.600098,5900.0,5935.0,5935.0,5935.0
2025-05-20,5940.459961,5900.0,5925.0,5920.0,5925.0
2025-05-21,5844.609863,5900.0,5905.0,5935.0,5905.0
2025-05-22,5842.009766,5900.0,5910.0,5935.0,5910.0
2025-05-23,5802.819824,5870.0,5865.0,5935.0,5865.0
2025-05-27,5921.540039,5845.0,5935.0,5935.0,5935.0
2025-05-28,5888.549805,5870.0,5920.0,5935.0,5865.0
2025-05-29,5912.169922,5900.0,5920.0,5935.0,5920.0
2025-05-30,5911.689941,5875.0,5920.0,5920.0,5920.0
2025-06-02,5935.939941,5875.0,5885.0,5885.0,5885.0
2025-06-03,5970.370117,5895.0,5885.0,5885.0,5885.0
2025-06-04,5970.810059,5895.0,5945.0,5885.0,5945.0
2025-06-05,5939.299805,5895.0,5955.0,5890.0,5940.0
2025-06-06,6000.359863,5895.0,5985.0,5985.0,5985.0
2025-06-09,6005.879883,5975.0,5985.0,5985.0,5985.0
2025-06-10,6038.810059,5975.0,5985.0,5985.0,5985.0
2025-06-11,6022.240234,5995.0,5985.0,5985.0,5985.0
2025-06-12,6045.259766,5995.0,5985.0,5985.0,5985.0
2025-06-13,5976.970215,5995.0,5985.0,5985.0,5985.0
2025-06-16,6033.109863,5975.0,5985.0,5985.0,5985.0
2025-06-17,5982.720215,5995.0,5985.0,5985.0,5985.0
2025-06-18,5980.870117,5995.0,5985.0,5985.0,5985.0
2025-06-20,5967.839844,5995.0,5985.0,5985.0,5985.0
2025-06-23,6025.169922,5975.0,5985.0,5985.0,5985.0
2025-06-24,6092.180176,5960.0,5985.0,5985.0,5985.0
2025-06-25,6092.160156,5995.0,5985.0,5985.0,5985.0
2025-06-26,6141.02002,5995.0,5990.0,5990.0,5990.0
2025-06-27,6173.069824,6025.0,6035.0,6035.0,6035.0
2025-06-30,6204.950195,6070.0,6060.0,5960.0,6060.0
2025-07-01,6198.009766,6095.0,6085.0,6085.0,6085.0
2025-07-02,6227.419922,6095.0,6085.0,6085.0,6085.0
2025-07-03,6279.350098,6040.0,6085.0,6085.0,6085.0
2025-07-07,6229.97998,6145.0,6135.0,6135.0,6135.0
2025-07-08,6225.52002,6170.0,6175.0,6175.0,6175.0
2025-07-09,6263.259766,6145.0,6135.0,6135.0,6135.0
2025-07-10,6280.459961,6145.0,6135.0,6135.0,6135.0
2025-07-11,6259.75,6195.0,6185.0,6185.0,6185.0
2025-07-14,6268.560059,6195.0,6235.0,6235.0,6235.0
2025-07-15,6243.759766,6195.0,6235.0,6235.0,6235.0
2025-07-16,6263.700195,6195.0,6235.0,6235.0,6235.0
2025-07-17,6297.359863,6195.0,6215.0,6215.0,6215.0
2025-07-18,6296.790039,6265.0,6255.0,6215.0,6255.0
2025-07-21,6305.600098,6270.0,6260.0,6260.0,6260.0
2025-07-22,6309.620117,6270.0,6275.0,6275.0,6275.0
2025-07-23,6358.910156,6270.0,6280.0,6280.0,6280.0
2025-07-24,6363.350098,6290.0,6280.0,6280.0,6280.0
2025-07-25,6388.640137,6285.0,6280.0,7225.0,6280.0
2025-07-28,6389.77002,6290.0,6335.0,6335.0,6335.0
2025-07-29,6370.859863,6345.0,6335.0,6335.0,6335.0
2025-07-30,6362.899902,6345.0,6350.0,7450.0,6350.0
2025-07-31,6339.390137,6345.0,6335.0,6335.0,6335.0
2025-08-01,6238.009766,6345.0,6335.0,6335.0,6335.0
2025-08-04,6329.939941,6290.0,6295.0,7450.0,6295.0
2025-08-05,6299.189941,6315.0,6310.0,6310.0,6310.0
2025-08-06,6345.060059,6315.0,6310.0,6310.0,6310.0
2025-08-07,6340.0,6315.0,6310.0,6310.0,6310.0
2025-08-08,6389.450195,6335.0,6335.0,6335.0,6335.0
2025-08-11,6373.450195,6345.0,6335.0,6335.0,6335.0
2025-08-12,6445.759766,6345.0,6335.0,6335.0,6335.0
2025-08-13,6466.580078,6345.0,6340.0,6340.0,6340.0
2025-08-14,6468.540039,6395.0,6385.0,6385.0,6385.0
2025-08-15,6449.799805,6395.0,6390.0,6390.0,6390.0
2025-08-18,6449.149902,6445.0,6435.0,6435.0,6435.0
2025-08-19,6411.370117,6445.0,6435.0,6435.0,6435.0
2025-08-20,6395.779785,6445.0,6435.0,6435.0,6435.0
2025-08-21,6370.169922,6410.0,6405.0,6405.0,6405.0
2025-08-22,6466.910156,6395.0,6385.0,6385.0,6385.0
2025-08-25,6439.319824,6445.0,6440.0,6440.0,6440.0
2025-08-26,6465.939941,6445.0,6435.0,6435.0,6435.0
2025-08-27,6481.399902,6445.0,6440.0,6440.0,6440.0
2025-08-28,6501.859863,6445.0,6440.0,6440.0,6440.0
2025-08-29,6460.259766,6445.0,6450.0,6450.0,6450.0
2025-09-02,6415.540039,6450.0,6450.0,6450.0,6450.0
2025-09-03,6448.259766,6445.0,6440.0,6440.0,6440.0
2025-09-04,6502.080078,6445.0,6440.0,6440.0,6440.0
2025-09-05,6481.5,6450.0,6445.0,6445.0,6445.0
2025-09-08,6495.149902,6450.0,6455.0,6455.0,6455.0
2025-09-09,6512.609863,6450.0,6460.0,6460.0,6460.0
2025-09-10,6532.040039,6450.0,6460.0,6460.0,6460.0
2025-09-11,6587.470215,6495.0,6485.0,6485.0,6485.0
2025-09-12,6584.290039,6495.0,6485.0,6485.0,6485.0
2025-09-15,6615.279785,6495.0,6485.0,6485.0,6485.0
2025-09-16,6606.759766,6495.0,6490.0,6490.0,6490.0
2025-09-17,6600.350098,6495.0,6490.0,6490.0,6490.0
2025-09-18,6631.959961,6500.0,6530.0,6520.0,6530.0
2025-09-19,6664.359863,6500.0,6580.0,6520.0,6580.0
2025-09-22,6693.75,6595.0,6590.0,6520.0,6590.0
2025-09-23,6656.919922,6620.0,6615.0,6520.0,6615.0
2025-09-24,6637.970215,6645.0,6635.0,6520.0,6635.0
2025-09-25,6604.720215,6620.0,6625.0,6520.0,6625.0
2025-09-26,6643.700195,6620.0,6620.0,6520.0,6620.0
2025-09-29,6661.209961,6620.0,6625.0,6625.0,6625.0
2025-09-30,6688.459961,6630.0,6630.0,6630.0,6630.0
2025-10-01,6711.200195,6640.0,6630.0,6630.0,6630.0
2025-10-02,6715.350098,6640.0,6650.0,6650.0,6650.0
2025-10-03,6715.790039,6670.0,6665.0,6665.0,6665.0
2025-10-06,6740.279785,6695.0,6685.0,6685.0,6685.0
2025-10-07,6714.589844,6695.0,6685.0,6685.0,6685.0
2025-10-08,6753.720215,6695.0,6685.0,6685.0,6685.0
2025-10-09,6735.109863,6695.0,6690.0,6690.0,6690.0
2025-10-10,6552.509766,6695.0,6685.0,6685.0,6685.0
2025-10-13,6654.720215,6690.0,6685.0,6685.0,6685.0
2025-10-14,6644.310059,6680.0,6685.0,6685.0,6685.0
2025-10-15,6671.060059,6680.0,6670.0,6660.0,6670.0
2025-10-16,6629.069824,6680.0,6685.0,6685.0,6685.0
2025-10-17,6664.009766,6680.0,6685.0,6685.0,6685.0
2025-10-20,6735.129883,6680.0,6680.0,6680.0,6680.0
2025-10-21,6735.350098,6715.0,6710.0,6710.0,6710.0
2025-10-22,6699.399902,6720.0,6710.0,6710.0,6710.0
2025-10-23,6738.439941,6695.0,6690.0,6690.0,6690.0
2025-10-24,6791.689941,6730.0,6720.0,6720.0,6720.0
2025-10-27,6875.160156,6745.0,6735.0,6735.0,6735.0
2025-10-28,6890.890137,6745.0,6735.0,6735.0,6735.0
2025-10-29,6890.589844,6745.0,6815.0,6815.0,6815.0
2025-10-30,6822.339844,6825.0,6830.0,6815.0,6815.0
2025-10-31,6840.200195,6825.0,6815.0,6815.0,6815.0
2025-11-03,6851.970215,6820.0,6815.0,6815.0,6815.0
2025-11-04,6771.549805,6820.0,6825.0,6825.0,6825.0
2025-11-05,6796.290039,6795.0,6815.0,6815.0,6795.0
2025-11-06,6720.319824,6795.0,6785.0,6785.0,6785.0
2025-11-07,6728.799805,6785.0,6785.0,6785.0,6785.0
2025-11-10,6832.430176,6750.0,6775.0,6740.0,6775.0
2025-11-11,6846.609863,6785.0,6785.0,6785.0,6785.0
2025-11-12,6850.919922,6785.0,6785.0,6785.0,6785.0
2025-11-13,6737.490234,6785.0,6785.0,6785.0,6785.0
2025-11-14,6734.109863,6785.0,6785.0,6785.0,6785.0
2025-11-17,6672.410156,6745.0,6740.0,6740.0,6740.0
2025-11-18,6617.319824,6735.0,6740.0,6740.0,6740.0
2025-11-19,6642.160156,6735.0,6735.0,6735.0,6735.0
2025-11-20,6538.759766,6730.0,6725.0,6725.0,6725.0
2025-11-21,6602.990234,6730.0,6725.0,6725.0,6725.0
2025-11-24,6705.120117,6680.0,6680.0,6680.0,6680.0
2025-11-25,6765.879883,6710.0,6710.0,6680.0,6710.0
2025-11-26,6812.609863,6720.0,6720.0,6720.0,6720.0
2025-11-28,6849.089844,6745.0,6735.0,6735.0,6735.0
2025-12-01,6812.629883,6745.0,6765.0,6735.0,6765.0
2025-12-02,6829.370117,6775.0,6780.0,6780.0,6780.0
2025-12-03,6849.720215,6785.0,6785.0,6785.0,6785.0
2025-12-04,6857.120117,6785.0,6785.0,6785.0,6785.0
2025-12-05,6870.399902,6785.0,6825.0,6785.0,6825.0
2025-12-08,6846.509766,6795.0,6835.0,6785.0,6835.0
2025-12-09,6840.509766,6845.0,6835.0,6785.0,6835.0
2025-12-10,6886.680176,6795.0,6835.0,6785.0,6835.0
2025-12-11,6901.0,6795.0,6835.0,6835.0,6835.0
2025-12-12,6827.410156,6845.0,6815.0,6835.0,6835.0
2025-12-15,6816.509766,6835.0,6815.0,6835.0,6815.0
2025-12-16,6800.259766,6835.0,6805.0,6835.0,6805.0
2025-12-17,6721.430176,6795.0,6785.0,6785.0,6785.0
2025-12-18,6774.759766,6795.0,6785.0,6785.0,6785.0
2025-12-19,6834.5,6795.0,6820.0,6835.0,6835.0
2025-12-22,6878.490234,6840.0,6835.0,6835.0,6835.0
2025-12-23,6909.790039,6845.0,6845.0,6845.0,6845.0
2025-12-24,6932.049805,6845.0,6845.0,6815.0,6845.0
2025-12-26,6929.939941,6845.0,6870.0,6870.0,6870.0
2025-12-29,6905.740234,6880.0,6885.0,6885.0,6885.0
2025-12-30,6896.240234,6895.0,6885.0,6885.0,6885.0
2025-12-31,6845.5,6905.0,6905.0,6905.0,6905.0
2026-01-02,6858.470215,6895.0,6885.0,6885.0,6885.0
2026-01-05,6902.049805,6895.0,6885.0,6885.0,6885.0
2026-01-06,6944.819824,6895.0,6885.0,6885.0,6885.0
2026-01-07,6920.930176,6900.0,6900.0,6900.0,6900.0
2026-01-08,6921.459961,6900.0,6910.0,6910.0,6910.0
2026-01-09,6966.279785,6900.0,6910.0,6910.0,6910.0
2026-01-12,6977.27002,6925.0,6930.0,6930.0,6930.0
2026-01-13,6963.740234,6945.0,6935.0,6935.0,6935.0
2026-01-14,6926.600098,6945.0,6935.0,6935.0,6935.0
2026-01-15,6944.470215,6935.0,6935.0,6935.0,6935.0
2026-01-16,6940.009766,6945.0,6935.0,6935.0,6935.0
2026-01-20,6796.859863,6940.0,6935.0,6935.0,6935.0
2026-01-21,6875.620117,6925.0,6930.0,6930.0,6930.0
2026-01-22,6913.350098,6925.0,6915.0,6915.0,6915.0
2026-01-23,6915.609863,6925.0,6935.0,6935.0,6935.0
2026-01-26,6950.22998,6925.0,6920.0,6920.0,6920.0
2026-01-27,6978.600098,6940.0,6935.0,6935.0,6935.0
2026-01-28,6978.029785,6940.0,6935.0,6935.0,6935.0
2026-01-29,6969.009766,6940.0,6935.0,6935.0,6935.0
2026-01-30,6939.029785,6940.0,6940.0,6940.0,6940.0
2026-02-02,6976.439941,6940.0,6950.0,6950.0,6950.0
2026-02-03,6917.810059,6960.0,6960.0,6960.0,6960.0
2026-02-04,6882.720215,6940.0,6940.0,6940.0,6940.0
2026-02-05,6798.399902,6940.0,6935.0,6935.0,6935.0
2026-02-06,6932.299805,6940.0,6935.0,6935.0,6935.0
2026-02-09,6964.819824,6930.0,6930.0,6930.0,6930.0
2026-02-10,6941.810059,6935.0,6935.0,6935.0,6935.0
2026-02-11,6941.470215,6935.0,6935.0,6935.0,6935.0
2026-02-12,6832.759766,6940.0,6940.0,6940.0,6940.0
2026-02-13,6836.169922,6940.0,6935.0,6935.0,6935.0
2026-02-17,6843.220215,6940.0,6930.0,6930.0,6930.0
2026-02-18,6881.310059,6920.0,6910.0,6910.0,6910.0
2026-02-19,6861.890137,6915.0,6910.0,6910.0,6910.0
2026-02-20,6909.509766,6900.0,6905.0,6905.0,6905.0
2026-02-23,6837.75,6900.0,6910.0,6910.0,6910.0
2026-02-24,6890.069824,6890.0,6895.0,6895.0,6895.0
2026-02-25,6946.129883,6890.0,6890.0,6890.0,6890.0
2026-02-26,6908.859863,6895.0,6890.0,6890.0,6890.0
2026-02-27,6878.879883,6900.0,6900.0,6900.0,6900.0
2026-03-02,6881.620117,6890.0,6890.0,6890.0,6890.0
2026-03-03,6816.629883,6905.0,6895.0,6895.0,6895.0
2026-03-04,6869.5,6890.0,6885.0,6885.0,6885.0
2026-03-05,6830.709961,6890.0,6885.0,6885.0,6885.0
2026-03-06,6740.02002,6890.0,6885.0,6885.0,6885.0
2026-03-09,6795.990234,6875.0,6875.0,6875.0,6875.0
2026-03-10,6781.47998,6850.0,6840.0,6840.0,6840.0
2026-03-11,6775.799805,6850.0,6860.0,6860.0,6860.0
2026-03-12,6672.620117,6850.0,6860.0,6860.0,6860.0
2026-03-13,6632.189941,6850.0,6860.0,6860.0,6860.0
2026-03-16,6699.379883,6820.0,6815.0,6815.0,6815.0
2026-03-17,6716.089844,6800.0,6780.0,6810.0,6780.0
2026-03-18,6624.700195,6800.0,6810.0,6810.0,6810.0
2026-03-19,6606.490234,6800.0,6810.0,6810.0,6810.0
2026-03-20,6506.47998,6800.0,6810.0,6810.0,6810.0
2026-03-23,6581.0,6800.0,6810.0,6810.0,6810.0
2026-03-24,6556.370117,6800.0,6735.0,6810.0,6735.0
2026-03-25,6591.899902,6800.0,6670.0,6670.0,6670.0
2026-03-26,6477.160156,6800.0,6735.0,6810.0,6735.0
2026-03-27,6368.850098,6800.0,6735.0,6810.0,6735.0
2026-03-30,6343.720215,6800.0,6735.0,6735.0,6735.0
2026-03-31,6528.52002,6550.0,6545.0,6590.0,6545.0
2026-04-01,6575.319824,6525.0,6530.0,6530.0,6530.0
2026-04-02,6582.689941,6535.0,6585.0,6585.0,6585.0
2026-04-06,6611.830078,6575.0,6585.0,6585.0,6585.0
2026-04-07,6616.850098,6600.0,6610.0,6610.0,6610.0
2026-04-08,6782.810059,6600.0,6610.0,6610.0,6610.0
2026-04-09,6824.660156,6640.0,6695.0,6635.0,6695.0
2026-04-10,6816.890137,6730.0,6735.0,6735.0,6735.0
2026-04-13,6886.240234,6765.0,6795.0,6760.0,6795.0
2026-04-14,6967.379883,6800.0,6810.0,6810.0,6810.0
2026-04-15,7022.950195,6830.0,6820.0,6820.0,6820.0
2026-04-16,7041.279785,6830.0,6825.0,6825.0,6825.0
2026-04-17,7126.060059,6860.0,6850.0,6850.0,6850.0
2026-04-20,7109.140137,6860.0,7035.0,7035.0,7035.0
2026-04-21,7064.009766,6995.0,7035.0,6985.0,7035.0
2026-04-22,7137.899902,6995.0,7035.0,7035.0,7035.0
2026-04-23,7108.399902,6995.0,7035.0,7035.0,7035.0
2026-04-24,7165.080078,6995.0,6990.0,6990.0,6990.0
2026-04-27,7173.910156,7005.0,6995.0,6995.0,6995.0
2026-04-28,7138.799805,7045.0,7075.0,7075.0,7075.0
2026-04-29,7135.950195,7045.0,7075.0,7075.0,7075.0
2026-04-30,7209.009766,7045.0,7040.0,6880.0,7040.0
2026-05-01,7230.120117,7070.0,7060.0,7060.0,7060.0
2026-05-04,7200.75,7095.0,7175.0,7085.0,7175.0
2026-05-05,7259.220215,7095.0,7175.0,7115.0,7175.0
2026-05-06,7365.120117,7070.0,7175.0,7115.0,7175.0
2026-05-07,7337.109863,7125.0,7185.0,7185.0,7185.0
2026-05-08,7398.930176,7195.0,7185.0,7185.0,7185.0
2026-05-11,7412.839844,7195.0,7185.0,7185.0,7185.0
2026-05-12,7400.959961,7245.0,7285.0,7285.0,7285.0
2026-05-13,7444.25,7295.0,7285.0,7285.0,7285.0
2026-05-14,7501.240234,7295.0,7285.0,7285.0,7285.0
2026-05-15,7408.5,7295.0,7360.0,7360.0,7360.0
2026-05-18,7403.049805,7395.0,7385.0,7385.0,7385.0
2026-05-19,7353.609863,7395.0,7385.0,7385.0,7370.0
2026-05-20,7432.970215,7370.0,7365.0,7310.0,7365.0
2026-05-21,7445.720215,7365.0,7360.0,7360.0,7360.0
2026-05-22,7473.470215,7365.0,7385.0,7385.0,7385.0
2026-05-26,7519.120117,7395.0,7385.0,7385.0,7385.0
2026-05-27,7520.359863,7395.0,7480.0,7385.0,7480.0
2026-05-28,7563.629883,7395.0,7385.0,7310.0,7385.0
2026-05-29,7580.060059,7395.0,7385.0,7385.0,7385.0
2026-06-01,7599.959961,7395.0,7485.0,7485.0,7485.0
2026-06-02,7609.779785,7420.0,7485.0,7485.0,7485.0
2026-06-03,7553.680176,7495.0,7545.0,7485.0,7545.0
2026-06-04,7584.310059,7495.0,7490.0,7310.0,7490.0
2026-06-05,7383.740234,7495.0,7500.0,7500.0,7500.0
2026-06-08,7405.72998,7495.0,7485.0,7485.0,7485.0
2026-06-09,7386.649902,7490.0,7435.0,7485.0,7435.0
2026-06-10,7266.990234,7420.0,7415.0,7415.0,7415.0
2026-06-11,7394.299805,7420.0,7415.0,8625.0,7415.0
2026-06-12,7431.459961,7415.0,7410.0,8625.0,7410.0
2026-06-15,7554.290039,7420.0,7410.0,8625.0,7410.0
2026-06-16,7511.350098,7420.0,7470.0,7465.0,7470.0
2026-06-17,7420.100098,7495.0,7415.0,7485.0,7415.0
2026-06-18,7500.580078,7495.0,7490.0,7490.0,7490.0
2026-06-22,7472.790039,7495.0,7485.0,7485.0,7485.0
2026-06-23,7365.459961,7495.0,7485.0,7485.0,7485.0
2026-06-24,7358.220215,7490.0,7485.0,7485.0,7485.0
2026-06-25,7357.490234,7445.0,7435.0,7435.0,7435.0
2026-06-26,7354.02002,7445.0,7435.0,7435.0,7435.0
2026-06-29,7440.430176,7405.0,7435.0,7435.0,7435.0
2026-06-30,7499.359863,7425.0,7435.0,7435.0,7435.0
2026-07-01,7483.22998,7445.0,7445.0,7445.0,7445.0
2026-07-02,7483.240234,7445.0,7465.0,7465.0,7465.0
2026-07-06,7537.430176,7485.0,7485.0,7485.0,7485.0
2026-07-07,7503.850098,7490.0,7485.0,7485.0,7485.0
2026-07-08,7482.709961,7490.0,7485.0,7485.0,7485.0
2026-07-09,7543.640137,7485.0,7485.0,7485.0,7485.0
2026-07-10,7575.390137,7495.0,7485.0,7485.0,7485.0
2026-07-13,7515.339844,7495.0,7495.0,7515.0,7515.0
2026-07-14,7543.589844,7535.0,7535.0,7485.0,7535.0
2026-07-15,7572.399902,7535.0,7535.0,7535.0,7535.0
