date,short,en,st,rk,tg,sig_j,slip,res,pnl,year
2022-10-21,True,4512.75,4521.75,9.0,4494.75,190,0.0,rev,-6.0,2022
2022-10-21,False,4520.0,4511.25,8.75,4537.5,191,0.0,eb_scr,-2.5,2022
2022-10-21,True,,,,,205,,nofill,0.0,2022
2022-10-24,True,4604.75,4613.5,8.75,4587.25,29,0.0,target,17.5,2022
2022-10-25,False,4669.25,4661.75,7.5,4684.25,194,0.0,rev,-4.75,2022
2022-10-25,True,,,,,195,,nofill,0.0,2022
2022-10-26,False,,,,,38,,nofill,0.0,2022
2022-10-26,True,4660.5,4666.75,6.25,4648.0,39,0.0,stop,-6.75,2022
2022-10-27,False,,,,,170,,nofill,0.0,2022
2022-10-27,True,4609.75,4624.75,15.0,4579.75,240,0.0,open,24.75,2022
2022-10-31,False,4692.5,4687.25,5.25,4703.0,102,0.0,target,10.5,2022
2022-11-02,False,4663.75,4643.75,20.0,4703.75,106,0.0,rev,19.0,2022
2022-11-02,True,,,,,111,,canc,0.0,2022
2022-11-02,False,4694.75,4681.25,13.5,4721.75,112,0.0,rev,3.0,2022
2022-11-02,True,4695.5,4704.0,8.5,4678.5,115,0.0,stop,-8.5,2022
2022-11-02,False,4683.5,4676.5,7.0,4697.5,146,0.0,eb_scr,-1.5,2022
2022-11-02,True,4669.75,4683.75,14.0,4641.75,173,0.0,rev,-4.5,2022
2022-11-02,False,4675.0,4662.75,12.25,4699.5,176,0.0,stop,-13.0,2022
2022-11-02,False,4653.75,4645.25,8.5,4670.75,182,0.0,target,17.0,2022
2022-11-02,False,,,,,210,,eb_canc,0.0,2022
2022-11-02,False,,,,,218,,canc,0.0,2022
2022-11-02,False,,,,,248,,eb_canc,0.0,2022
2022-11-02,True,,,,,254,,canc,0.0,2022
2022-11-02,False,,,,,255,,canc,0.0,2022
2022-11-02,True,4643.5,4656.0,12.5,4618.5,256,0.0,target,25.0,2022
2022-11-02,False,,,,,271,,canc,0.0,2022
2022-11-02,True,4607.75,4615.5,7.75,4592.25,272,0.0,target,15.5,2022
2022-11-02,False,4590.25,4585.5,4.75,4599.75,281,0.0,rev,0.5,2022
2022-11-02,True,4590.0,4595.5,5.5,4579.0,283,0.0,stop,-5.5,2022
2022-11-03,False,4532.25,4522.5,9.75,4551.75,25,0.0,stop,-10.0,2022
2022-11-15,False,4791.25,4785.0,6.25,4803.75,141,0.0,rev,4.25,2022
2022-11-15,True,4793.75,4798.5,4.75,4784.25,143,0.0,target,9.5,2022
2022-11-15,False,,,,,146,,canc,0.0,2022
2022-11-15,True,4779.25,4788.5,9.25,4760.75,147,0.0,rev,-2.25,2022
2022-11-15,False,,,,,148,,nofill,0.0,2022
2022-11-15,True,4784.25,4790.75,6.5,4771.25,152,0.0,rev,3.0,2022
2022-11-15,False,4782.75,4775.0,7.75,4798.25,155,0.0,rev,-3.0,2022
2022-11-15,True,4779.5,4784.0,4.5,4770.5,156,0.0,stop,-4.5,2022
2022-11-15,False,,,,,159,,nofill,0.0,2022
2022-11-15,True,4776.75,4785.75,9.0,4758.75,160,0.0,rev,2.75,2022
2022-11-15,False,4774.5,4767.5,7.0,4788.5,164,0.0,rev,-4.75,2022
2022-11-15,True,4769.25,4777.25,8.0,4753.25,165,0.0,rev,-1.5,2022
2022-11-15,False,4771.0,4764.25,6.75,4784.5,166,0.0,target,13.5,2022
2022-11-15,True,,,,,170,,canc,0.0,2022
2022-11-15,True,,,,,171,,nofill,0.0,2022
2022-11-15,True,4782.0,4790.75,8.75,4764.5,172,0.0,stop,-9.5,2022
2022-11-15,False,,,,,174,,nofill,0.0,2022
2022-11-15,True,4786.25,4793.5,7.25,4771.75,175,0.0,rev,4.25,2022
2022-11-15,False,,,,,177,,canc,0.0,2022
2022-11-15,False,,,,,178,,eb_canc,0.0,2022
2022-11-15,True,4795.25,4804.25,9.0,4777.25,203,0.0,stop,-9.5,2022
2022-11-30,True,4776.25,4784.75,8.5,4759.25,98,0.0,rev,-1.0,2022
2022-11-30,False,4781.0,4770.75,10.25,4801.5,100,0.0,rev,1.25,2022
2022-11-30,True,4782.0,4788.5,6.5,4769.0,105,0.0,rev,1.5,2022
2022-11-30,False,4781.25,4770.25,11.0,4803.25,110,0.0,target,22.0,2022
2022-11-30,True,4840.75,4847.5,6.75,4827.25,165,0.0,stop,-6.75,2022
2022-11-30,False,4887.5,4882.25,5.25,4898.0,252,0.0,rev,-4.0,2022
2022-11-30,True,4882.25,4888.75,6.5,4869.25,256,0.0,rev,-3.75,2022
2022-11-30,False,4886.75,4880.25,6.5,4899.75,258,0.0,open,5.25,2022
2022-12-07,False,4740.0,4731.75,8.25,4756.5,45,0.0,rev,-4.75,2022
2022-12-07,True,,,,,47,,nofill,0.0,2022
2022-12-07,False,4740.75,4733.75,7.0,4754.75,48,0.0,target,14.0,2022
2022-12-13,False,,,,,170,,nofill,0.0,2022
2022-12-13,False,4803.0,4797.75,5.25,4813.5,182,0.0,stop,-5.25,2022
2022-12-14,False,4832.25,4822.25,10.0,4852.25,94,0.0,eb_scr,-7.0,2022
2022-12-14,True,4791.0,4801.25,10.25,4770.5,177,0.0,stop,-10.25,2022
2022-12-14,True,4811.25,4819.25,8.0,4795.25,197,0.0,eb_scr,-7.0,2022
2022-12-14,True,,,,,207,,canc,0.0,2022
2022-12-14,False,,,,,215,,canc,0.0,2022
2022-12-15,True,,,,,226,,eb_canc,0.0,2022
2022-12-16,False,4673.5,4666.25,7.25,4688.0,16,0.0,eb_scr,-1.0,2022
2022-12-22,False,,,,,3,,canc,0.0,2022
2023-01-04,False,4626.75,4620.25,6.5,4639.75,42,0.0,eb_scr,-5.25,2023
2023-01-04,False,4661.75,4645.5,16.25,4694.25,151,0.0,stop,-16.5,2023
2023-01-05,True,4618.25,4625.25,7.0,4604.25,41,0.0,target,14.0,2023
2023-01-05,True,4603.25,4610.0,6.75,4589.75,121,0.0,stop,-6.75,2023
2023-01-05,False,4613.25,4602.25,11.0,4635.25,122,0.0,stop,-11.0,2023
2023-01-06,True,,,,,47,,eb_canc,0.0,2023
2023-01-06,True,4642.5,4646.5,4.0,4634.5,71,0.0,eb_scr,-1.0,2023
2023-01-10,False,4687.75,4679.0,8.75,4705.25,2,0.0,stop,-8.75,2023
2023-01-10,False,4682.0,4677.5,4.5,4691.0,24,0.0,eb_scr,-1.5,2023
2023-01-23,True,4810.75,4814.25,3.5,4803.75,59,0.0,eb_scr,-2.5,2023
2023-01-24,True,4794.0,4798.0,4.0,4786.0,19,0.0,eb_scr,-2.75,2023
2023-01-24,True,4795.75,4801.0,5.25,4785.25,46,0.0,target,10.5,2023
2023-01-24,False,4815.25,4800.75,14.5,4844.25,165,0.0,open,0.0,2023
2023-01-26,True,4799.0,4806.5,7.5,4784.0,71,0.0,eb_scr,-3.5,2023
2023-01-31,True,4858.0,4863.0,5.0,4848.0,156,0.0,open,1.5,2023
2023-02-01,True,,,,,162,,canc,0.0,2023
2023-02-01,False,4910.5,4903.75,6.75,4924.0,191,0.0,rev,-3.5,2023
2023-02-01,True,,,,,192,,canc,0.0,2023
2023-02-03,True,4914.25,4918.25,4.0,4906.25,1,0.0,stop,-4.0,2023
2023-02-03,False,,,,,2,,nofill,0.0,2023
2023-02-03,False,4928.75,4919.75,9.0,4946.75,41,0.0,eb_scr,-3.25,2023
2023-02-03,True,4946.25,4951.5,5.25,4935.75,71,0.0,stop,-5.25,2023
2023-02-06,True,4901.0,4904.5,3.5,4894.0,74,0.0,target,7.0,2023
2023-02-07,False,,,,,84,,nofill,0.0,2023
2023-02-07,False,4899.5,4892.75,6.75,4913.0,85,0.0,target,13.5,2023
2023-02-07,False,4913.75,4900.75,13.0,4939.75,89,0.0,rev,9.0,2023
2023-02-07,True,,,,,100,,canc,0.0,2023
2023-02-07,False,,,,,124,,canc,0.0,2023
2023-02-07,True,4933.75,4940.75,7.0,4919.75,126,0.0,rev,2.0,2023
2023-02-07,False,4934.0,4926.75,7.25,4948.5,130,0.0,stop,-7.5,2023
2023-02-07,False,,,,,141,,canc,0.0,2023
2023-02-07,True,4917.0,4924.75,7.75,4901.5,142,0.0,rev,6.5,2023
2023-02-07,False,4912.25,4906.5,5.75,4923.75,155,0.0,stop,-5.75,2023
2023-02-07,True,4883.75,4889.25,5.5,4872.75,168,0.0,rev,-0.75,2023
2023-02-07,False,4885.0,4880.0,5.0,4895.0,170,0.0,stop,-5.0,2023
2023-02-09,False,4917.0,4913.0,4.0,4925.0,47,0.0,stop,-4.0,2023
2023-02-09,False,,,,,68,,canc,0.0,2023
2023-02-10,True,4865.75,4872.5,6.75,4852.25,51,0.0,eb_scr,-3.5,2023
2023-02-14,False,,,,,80,,canc,0.0,2023
2023-02-14,True,4901.75,4908.5,6.75,4888.25,81,0.0,target,13.5,2023
2023-02-14,False,4888.75,4883.0,5.75,4900.25,94,0.0,target,11.5,2023
2023-02-14,False,,,,,134,,canc,0.0,2023
2023-02-14,True,4878.5,4884.0,5.5,4867.5,135,0.0,rev,-1.75,2023
2023-02-14,False,4882.0,4876.75,5.25,4892.5,138,0.0,stop,-5.25,2023
2023-02-16,False,,,,,174,,nofill,0.0,2023
2023-02-16,True,4902.0,4906.5,4.5,4893.0,175,0.0,target,9.0,2023
2023-03-01,False,,,,,28,,nofill,0.0,2023
2023-03-01,True,4720.0,4724.0,4.0,4712.0,94,0.0,stop,-4.0,2023
2023-03-07,True,4809.0,4817.75,8.75,4791.5,16,0.0,rev,5.5,2023
2023-03-07,False,4804.0,4798.75,5.25,4814.5,21,0.0,rev,-2.75,2023
2023-03-07,True,4800.75,4804.5,3.75,4793.25,22,0.0,rev,-2.0,2023
2023-03-07,False,,,,,23,,canc,0.0,2023
2023-03-07,True,4794.25,4798.75,4.5,4785.25,142,0.0,target,9.0,2023
2023-03-08,False,4755.0,4750.0,5.0,4765.0,22,0.0,rev,-3.0,2023
2023-03-08,True,4751.75,4757.0,5.25,4741.25,23,0.0,rev,2.75,2023
2023-03-08,False,4749.5,4745.5,4.0,4757.5,25,0.0,eb_scr,-1.5,2023
2023-03-09,False,4690.25,4680.75,9.5,4709.25,201,0.0,rev,8.25,2023
2023-03-09,True,4698.25,4703.5,5.25,4687.75,213,0.0,rev,-2.75,2023
2023-03-09,False,,,,,214,,nofill,0.0,2023
2023-03-10,False,4682.25,4678.75,3.5,4689.25,133,0.0,eb_scr,-1.5,2023
2023-03-13,True,4590.0,4595.0,5.0,4580.0,2,0.0,rev,-4.5,2023
2023-03-13,False,,,,,4,,eb_canc,0.0,2023
2023-03-13,True,,,,,115,,canc,0.0,2023
2023-03-13,False,4658.5,4650.75,7.75,4674.0,145,0.0,eb_scr,-1.25,2023
2023-03-13,True,4661.25,4669.5,8.25,4644.75,170,0.0,stop,-8.25,2023
2023-03-14,True,,,,,2,,nofill,0.0,2023
2023-03-15,True,4628.0,4634.0,6.0,4616.0,1,0.0,stop,-6.0,2023
2023-03-15,True,4634.5,4641.25,6.75,4621.0,10,0.0,stop,-6.75,2023
2023-03-15,True,4659.75,4665.75,6.0,4647.75,224,0.0,rev,-2.5,2023
2023-03-15,False,4663.5,4659.0,4.5,4672.5,225,0.0,stop,-6.75,2023
2023-03-15,True,4656.5,4664.5,8.0,4640.5,226,0.0,rev,-2.75,2023
2023-03-15,False,4660.75,4654.75,6.0,4672.75,227,0.0,rev,-3.75,2023
2023-03-15,True,4656.25,4665.0,8.75,4638.75,229,0.0,rev,0.25,2023
2023-03-15,False,4656.5,4652.5,4.0,4664.5,231,0.0,eb_scr,-2.25,2023
2023-03-15,True,,,,,274,,eb_canc,0.0,2023
2023-03-15,True,4663.75,4666.5,2.75,4658.25,309,0.0,stop,-2.75,2023
2023-03-16,True,,,,,104,,eb_canc,0.0,2023
2023-03-22,True,4767.75,4776.5,8.75,4750.25,151,0.0,rev,11.0,2023
2023-03-22,False,,,,,161,,nofill,0.0,2023
2023-03-22,True,,,,,182,,canc,0.0,2023
2023-03-22,False,4710.5,4704.5,6.0,4722.5,226,0.0,eb_scr,-1.5,2023
2023-03-23,True,4720.5,4730.5,10.0,4700.5,183,0.0,target,20.0,2023
2023-03-23,False,4715.0,4711.75,3.25,4721.5,246,0.0,eb_scr,-2.75,2023
2023-03-31,False,4876.0,4872.25,3.75,4883.5,130,0.0,open,-0.25,2023
2023-05-02,False,4851.25,4845.75,5.5,4862.25,74,0.0,stop,-5.5,2023
2023-05-03,False,4875.25,4868.75,6.5,4888.25,142,0.0,target,13.0,2023
2023-05-03,True,4865.5,4872.0,6.5,4852.5,176,0.0,eb_scr,-2.25,2023
2023-05-04,False,4810.25,4804.5,5.75,4821.75,45,0.0,rev,0.5,2023
2023-05-04,True,,,,,47,,eb_canc,0.0,2023
2023-05-04,True,,,,,73,,eb_canc,0.0,2023
2023-05-17,True,4881.0,4885.5,4.5,4872.0,44,0.0,target,9.0,2023
2023-05-18,False,4918.0,4912.25,5.75,4929.5,76,0.0,stop,-5.75,2023
2023-05-19,False,,,,,47,,nofill,0.0,2023
2023-05-19,True,4950.25,4955.25,5.0,4940.25,48,0.0,rev,2.0,2023
2023-05-19,False,4949.25,4943.5,5.75,4960.75,51,0.0,stop,-5.75,2023
2023-05-30,True,4969.25,4974.0,4.75,4959.75,5,0.0,eb_scr,-0.75,2023
2023-05-31,True,4934.5,4941.75,7.25,4920.0,17,0.0,rev,-1.0,2023
2023-05-31,False,4935.75,4931.5,4.25,4944.25,19,0.0,rev,-2.75,2023
2023-05-31,True,4931.75,4936.75,5.0,4921.75,20,0.0,eb_scr,-0.5,2023
2023-06-05,True,5038.0,5041.5,3.5,5031.0,27,0.0,rev,2.75,2023
2023-06-05,False,5035.5,5032.0,3.5,5042.5,30,0.0,eb_scr,-1.5,2023
2023-06-07,True,,,,,2,,nofill,0.0,2023
2023-06-07,False,,,,,40,,nofill,0.0,2023
2023-06-07,True,5018.5,5020.75,2.25,5014.0,107,0.0,rev,-1.5,2023
2023-06-07,False,5020.25,5018.25,2.0,5024.25,108,0.0,eb_scr,0.0,2023
2023-06-09,False,5045.25,5041.75,3.5,5052.25,1,0.0,target,7.0,2023
2023-06-09,False,,,,,70,,nofill,0.0,2023
2023-06-13,True,5105.75,5108.75,3.0,5099.75,15,0.0,eb_scr,-2.25,2023
2023-06-14,False,5102.0,5094.0,8.0,5118.0,93,0.0,stop,-8.0,2023
2023-06-14,False,,,,,185,,nofill,0.0,2023
2023-06-14,False,5109.25,5102.25,7.0,5123.25,199,0.0,stop,-7.0,2023
2023-06-16,True,5180.0,5184.0,4.0,5172.0,4,0.0,target,8.0,2023
2023-06-30,True,5174.0,5181.5,7.5,5159.0,130,0.0,eb_scr,-3.5,2023
2023-07-12,False,,,,,70,,canc,0.0,2023
2023-07-12,True,,,,,71,,nofill,0.0,2023
2023-07-12,False,5196.0,5191.25,4.75,5205.5,72,0.0,stop,-4.75,2023
2023-07-14,True,5229.75,5233.5,3.75,5222.25,134,0.0,open,-0.5,2023
2023-07-19,False,,,,,48,,nofill,0.0,2023
2023-07-19,True,,,,,74,,nofill,0.0,2023
2023-07-19,False,5289.25,5285.25,4.0,5297.25,91,0.0,stop,-4.0,2023
2023-07-26,False,,,,,124,,canc,0.0,2023
2023-07-26,True,,,,,125,,eb_canc,0.0,2023
2023-07-27,False,5309.25,5303.5,5.75,5320.75,93,0.0,stop,-5.75,2023
2023-08-10,False,5208.5,5199.75,8.75,5226.0,1,0.0,rev,1.0,2023
2023-08-10,True,5208.5,5213.0,4.5,5199.5,5,0.0,rev,-0.75,2023
2023-08-10,False,5209.5,5205.25,4.25,5218.0,7,0.0,target,8.5,2023
2023-08-10,False,5211.75,5207.0,4.75,5221.25,80,0.0,stop,-4.75,2023
2023-08-10,False,5208.5,5202.5,6.0,5220.5,100,0.0,stop,-6.0,2023
2023-08-10,True,5189.5,5193.75,4.25,5181.0,134,0.0,rev,-2.75,2023
2023-08-10,False,5192.75,5188.25,4.5,5201.75,135,0.0,stop,-4.5,2023
2023-08-10,False,5184.5,5181.0,3.5,5191.5,155,0.0,target,7.0,2023
2023-08-10,False,5182.25,5178.75,3.5,5189.25,173,0.0,stop,-3.5,2023
2023-08-11,True,5165.75,5170.0,4.25,5157.25,28,0.0,eb_scr,-2.75,2023
2023-08-24,False,,,,,78,,eb_canc,0.0,2023
2023-08-24,True,5077.0,5081.75,4.75,5067.5,204,0.0,eb_scr,0.25,2023
2023-08-25,False,5098.5,5091.25,7.25,5113.0,24,0.0,stop,-7.25,2023
2023-08-25,False,,,,,33,,canc,0.0,2023
2023-08-25,True,,,,,45,,canc,0.0,2023
2023-08-25,True,5116.5,5121.25,4.75,5107.0,51,0.0,target,9.5,2023
2023-08-25,False,5096.25,5092.75,3.5,5103.25,58,0.0,stop,-3.75,2023
2023-08-25,True,5092.25,5098.5,6.25,5079.75,59,0.0,rev,-3.25,2023
2023-08-25,False,5098.0,5091.25,6.75,5111.5,60,0.0,rev,-1.5,2023
2023-08-25,True,5094.5,5099.0,4.5,5085.5,61,0.0,target,9.0,2023
2023-08-25,False,5089.25,5085.25,4.0,5097.25,65,0.0,stop,-4.5,2023
2023-08-25,False,5079.5,5075.25,4.25,5088.0,82,0.0,stop,-4.25,2023
2023-08-25,True,5066.25,5071.75,5.5,5055.25,93,0.0,rev,-1.5,2023
2023-08-25,False,5068.0,5065.25,2.75,5073.5,94,0.0,eb_scr,-0.75,2023
2023-08-25,False,5081.25,5075.25,6.0,5093.25,151,0.0,target,12.0,2023
2023-08-29,False,5158.0,5152.0,6.0,5170.0,20,0.0,eb_scr,-3.75,2023
2023-08-31,False,,,,,139,,nofill,0.0,2023
2023-09-01,False,5220.0,5215.0,5.0,5230.0,34,0.0,target,10.0,2023
2023-09-06,False,5175.75,5171.0,4.75,5185.25,21,0.0,rev,-2.25,2023
2023-09-06,True,5172.0,5177.0,5.0,5162.0,22,0.0,target,10.0,2023
2023-09-20,True,5125.75,5134.75,9.0,5107.75,70,0.0,rev,0.25,2023
2023-09-20,False,5127.0,5121.75,5.25,5137.5,72,0.0,target,10.5,2023
2023-09-20,True,,,,,97,,canc,0.0,2023
2023-09-20,True,5097.75,5104.0,6.25,5085.25,152,0.0,eb_scr,-1.0,2023
2023-09-21,True,5059.0,5062.75,3.75,5051.5,1,0.0,eb_scr,-1.5,2023
2023-09-21,True,5016.25,5019.5,3.25,5009.75,192,0.0,eb_scr,0.25,2023
2023-10-03,False,4941.25,4938.5,2.75,4946.75,38,0.0,stop,-2.75,2023
2023-10-03,False,,,,,65,,eb_canc,0.0,2023
2023-10-05,True,,,,,142,,eb_canc,0.0,2023
2023-10-06,True,4949.5,4952.75,3.25,4943.0,118,0.0,stop,-3.25,2023
2023-10-06,True,4967.5,4971.5,4.0,4959.5,136,0.0,stop,-4.0,2023
2023-10-06,True,4980.0,4983.75,3.75,4972.5,145,0.0,target,7.5,2023
2023-10-10,False,5046.25,5041.75,4.5,5055.25,101,0.0,rev,-2.0,2023
2023-10-10,True,5042.25,5048.0,5.75,5030.75,104,0.0,rev,-3.25,2023
2023-10-10,False,5046.0,5041.25,4.75,5055.5,105,0.0,eb_scr,-3.25,2023
2023-10-12,False,5023.0,5018.25,4.75,5032.5,129,0.0,stop,-4.75,2023
2023-10-13,False,5006.5,5002.0,4.5,5015.5,138,0.0,stop,-4.5,2023
2023-10-16,False,5034.75,5029.25,5.5,5045.75,114,0.0,target,11.0,2023
2023-10-17,False,5035.75,5032.0,3.75,5043.25,146,0.0,eb_scr,-2.75,2023
2023-10-18,False,5004.0,4994.75,9.25,5022.5,144,0.0,target,18.5,2023
2023-10-19,False,4980.5,4973.0,7.5,4995.5,99,0.0,target,15.0,2023
2023-10-19,True,5001.0,5006.0,5.0,4991.0,110,0.0,rev,4.0,2023
2023-10-19,False,,,,,113,,canc,0.0,2023
2023-10-19,True,4991.0,4999.0,8.0,4975.0,114,0.0,rev,-3.0,2023
2023-10-19,False,4994.5,4987.75,6.75,5008.0,116,0.0,stop,-6.75,2023
2023-10-19,True,5006.5,5010.75,4.25,4998.0,133,0.0,target,8.5,2023
2023-10-19,False,,,,,140,,canc,0.0,2023
2023-10-19,True,4987.5,4992.75,5.25,4977.0,141,0.0,rev,0.75,2023
2023-10-19,False,4987.0,4982.5,4.5,4996.0,143,0.0,rev,-2.0,2023
2023-10-19,True,4984.0,4988.0,4.0,4976.0,144,0.0,rev,3.25,2023
2023-10-19,False,4981.5,4977.25,4.25,4990.0,150,0.0,stop,-4.25,2023
2023-10-19,True,4975.0,4982.75,7.75,4959.5,151,0.0,rev,11.5,2023
2023-10-19,False,,,,,157,,nofill,0.0,2023
2023-10-19,False,4963.75,4959.75,4.0,4971.75,160,0.0,stop,-4.25,2023
2023-10-19,True,,,,,163,,canc,0.0,2023
2023-10-19,False,4964.75,4959.25,5.5,4975.75,164,0.0,target,11.0,2023
2023-10-19,True,4970.5,4976.75,6.25,4958.0,171,0.0,rev,-0.75,2023
2023-10-19,False,4971.75,4965.75,6.0,4983.75,175,0.0,rev,6.25,2023
2023-10-19,True,,,,,181,,canc,0.0,2023
2023-10-19,False,4984.75,4976.75,8.0,5000.75,182,0.0,rev,-3.75,2023
2023-10-19,True,4979.5,4988.5,9.0,4961.5,185,0.0,stop,-9.0,2023
2023-10-19,True,,,,,189,,canc,0.0,2023
2023-10-19,True,,,,,193,,nofill,0.0,2023
2023-10-19,False,4994.0,4988.25,5.75,5005.5,194,0.0,rev,-1.75,2023
2023-10-19,True,4991.5,4994.5,3.0,4985.5,195,0.0,stop,-3.0,2023
2023-10-19,True,4999.25,5003.25,4.0,4991.25,201,0.0,stop,-4.0,2023
2023-10-19,False,5002.0,4992.75,9.25,5020.5,214,0.0,stop,-9.25,2023
2023-10-20,False,4938.75,4931.0,7.75,4954.25,30,0.0,eb_scr,-3.25,2023
2023-10-20,True,4925.0,4929.0,4.0,4917.0,166,0.0,target,8.0,2023
2023-10-20,True,,,,,257,,nofill,0.0,2023
2023-10-23,True,4875.5,4879.0,3.5,4868.5,26,0.0,stop,-3.75,2023
2023-10-23,False,4888.75,4883.75,5.0,4898.75,235,0.0,open,5.25,2023
2023-10-24,False,4928.5,4918.25,10.25,4949.0,209,0.0,eb_scr,0.0,2023
2023-10-24,True,4925.25,4934.75,9.5,4906.25,212,0.0,open,3.0,2023
2023-10-25,True,4880.5,4885.25,4.75,4871.0,64,0.0,stop,-4.75,2023
2023-10-25,True,4886.5,4892.25,5.75,4875.0,85,0.0,rev,-3.0,2023
2023-10-25,False,4889.75,4885.5,4.25,4898.25,86,0.0,rev,-1.5,2023
2023-10-25,True,4888.0,4893.0,5.0,4878.0,88,0.0,target,10.0,2023
2023-10-26,False,4847.0,4839.75,7.25,4861.5,5,0.0,stop,-7.25,2023
2023-10-26,False,,,,,118,,nofill,0.0,2023
2023-10-26,False,4802.5,4793.5,9.0,4820.5,268,0.0,open,8.0,2023
2023-10-27,True,4779.5,4782.5,3.0,4773.5,152,0.0,stop,-3.0,2023
2023-10-30,False,,,,,178,,nofill,0.0,2023
2023-11-01,True,4871.0,4883.75,12.75,4845.5,115,0.0,rev,-4.5,2023
2023-11-01,False,4876.5,4869.5,7.0,4890.5,116,0.0,stop,-7.0,2023
2023-11-01,False,4868.5,4864.0,4.5,4877.5,160,0.0,target,9.0,2023
2023-11-01,True,,,,,190,,eb_canc,0.0,2023
2023-11-09,True,5034.25,5037.5,3.25,5027.75,87,0.0,target,6.5,2023
2023-11-09,True,5026.25,5032.5,6.25,5013.75,95,0.0,stop,-7.0,2023
2023-11-09,False,,,,,133,,canc,0.0,2023
2023-11-09,True,5015.0,5020.0,5.0,5005.0,134,0.0,stop,-5.0,2023
2023-11-14,False,5159.0,5153.75,5.25,5169.5,159,0.0,eb_scr,-0.25,2023
2023-12-01,True,5223.25,5226.5,3.25,5216.75,26,0.0,eb_scr,-0.0,2023
2023-12-01,False,5216.0,5210.0,6.0,5228.0,67,0.0,rev,-4.75,2023
2023-12-01,True,5211.0,5216.25,5.25,5200.5,68,0.0,stop,-5.25,2023
2023-12-01,False,5218.75,5215.25,3.5,5225.75,74,0.0,rev,-1.75,2023
2023-12-01,True,,,,,76,,eb_canc,0.0,2023
2023-12-01,True,5228.0,5233.5,5.5,5217.0,104,0.0,eb_scr,-0.25,2023
2023-12-01,True,5239.0,5242.75,3.75,5231.5,118,0.0,eb_scr,-1.25,2023
2023-12-05,False,5217.25,5213.25,4.0,5225.25,24,0.0,rev,2.0,2023
2023-12-05,True,5219.0,5222.0,3.0,5213.0,28,0.0,rev,-1.25,2023
2023-12-05,False,5221.0,5218.25,2.75,5226.5,29,0.0,stop,-2.75,2023
2023-12-05,True,5216.75,5223.0,6.25,5204.25,50,0.0,eb_scr,-1.75,2023
2023-12-05,True,,,,,93,,canc,0.0,2023
2023-12-11,False,,,,,1,,canc,0.0,2023
2023-12-11,True,5245.0,5249.25,4.25,5236.5,2,0.0,stop,-4.25,2023
2023-12-13,False,5302.75,5292.75,10.0,5322.75,55,0.0,rev,0.0,2023
2023-12-13,True,,,,,56,,canc,0.0,2023
2023-12-13,True,5309.5,5313.25,3.75,5302.0,60,0.0,rev,-1.75,2023
2023-12-13,False,,,,,61,,nofill,0.0,2023
2023-12-13,True,,,,,62,,canc,0.0,2023
2023-12-13,True,,,,,96,,eb_canc,0.0,2023
2023-12-15,False,,,,,2,,eb_canc,0.0,2023
2023-12-15,False,,,,,154,,eb_canc,0.0,2023
2023-12-20,False,5373.25,5364.75,8.5,5390.25,77,0.0,stop,-8.5,2023
2023-12-20,True,5364.5,5370.25,5.75,5353.0,86,0.0,target,11.5,2023
2023-12-20,False,5360.5,5352.0,8.5,5377.5,96,0.0,rev,1.75,2023
2023-12-20,True,,,,,98,,eb_canc,0.0,2023
2023-12-29,False,5409.0,5405.5,3.5,5416.0,20,0.0,stop,-3.5,2023
2024-01-03,False,,,,,24,,canc,0.0,2024
2024-01-03,True,5359.25,5363.25,4.0,5351.25,130,0.0,eb_scr,-2.75,2024
2024-01-16,False,5391.75,5386.25,5.5,5402.75,75,0.0,rev,3.0,2024
2024-01-16,True,5394.5,5398.5,4.0,5386.5,79,0.0,stop,-4.0,2024
2024-01-31,False,5496.0,5487.5,8.5,5513.0,93,0.0,rev,-5.75,2024
2024-01-31,True,5489.25,5497.75,8.5,5472.25,94,0.0,stop,-8.5,2024
2024-01-31,True,5495.25,5504.5,9.25,5476.75,120,0.0,stop,-9.25,2024
2024-01-31,False,,,,,143,,eb_canc,0.0,2024
2024-01-31,True,5485.5,5495.25,9.75,5466.0,155,0.0,rev,7.5,2024
2024-01-31,False,5479.75,5475.5,4.25,5488.25,160,0.0,stop,-4.25,2024
2024-01-31,True,5475.25,5481.75,6.5,5462.25,162,0.0,rev,-2.0,2024
2024-01-31,False,,,,,164,,canc,0.0,2024
2024-01-31,True,5472.5,5477.75,5.25,5462.0,165,0.0,rev,1.75,2024
2024-01-31,False,5472.75,5467.75,5.0,5482.75,167,0.0,stop,-5.75,2024
2024-01-31,False,5474.0,5466.75,7.25,5488.5,169,0.0,rev,2.75,2024
2024-01-31,True,5475.5,5479.75,4.25,5467.0,172,0.0,eb_scr,-3.0,2024
2024-02-02,True,5524.75,5529.0,4.25,5516.25,1,0.0,stop,-4.25,2024
2024-02-13,True,5562.5,5564.75,2.25,5558.0,1,0.0,stop,-2.25,2024
2024-02-16,False,5614.25,5609.5,4.75,5623.75,17,0.0,eb_scr,0.5,2024
2024-02-16,False,,,,,109,,eb_canc,0.0,2024
2024-02-22,True,,,,,15,,canc,0.0,2024
2024-03-01,True,5698.75,5710.5,11.75,5675.25,18,0.0,stop,-11.75,2024
2024-03-06,False,5709.25,5704.25,5.0,5719.25,113,0.0,rev,-2.0,2024
2024-03-06,True,5705.0,5713.0,8.0,5689.0,115,0.0,rev,-0.75,2024
